index,idx,index,lon,lat,roadname,maxdiff,mindiff,mudiff,sddiff,mudo,mupu
35,35,-74.01289399999999,40.71719,State Rte 9a / Chambers St,208.57142857142856,-81.71428571428572,44.3095238095238,44.1106477411305,257.015873015873,212.70634920634924
36,36,-74.012879,40.702664,Whitehall St / Water St,150.47619047619048,-267.80952380952374,-77.37301587301586,117.18501279379537,93.04761904761904,170.42063492063494
37,37,-74.012826,40.702409,State Street Plz / New York Plz,146.66666666666663,-368.7619047619048,-122.55753968253968,147.44366372237155,103.62896825396825,226.18650793650792
38,38,-74.01254499999999,40.701481,South St / Whitehall St,335.047619047619,-316.38095238095235,-5.851190476190475,139.30272777145882,231.0376984126984,236.88888888888889
39,39,-74.012508,40.706767,Exchange Aly / Exchange Plz,140.57142857142856,-85.71428571428575,16.253968253968253,58.468626176040594,157.86309523809524,141.609126984127
40,40,-74.01194699999999,40.707452,Rector St / Broadway,206.85714285714292,-16.571428571428598,92.63095238095237,66.98077539478602,208.44246031746033,115.81150793650795
41,41,-74.011873,40.706552,New St / Exchange Pl,140.57142857142856,-85.71428571428575,16.253968253968253,58.468626176040594,157.86309523809524,141.609126984127
42,42,-74.011703,40.707755999999996,Wall St / Broadway,206.85714285714292,-16.571428571428598,92.63095238095237,66.98077539478602,208.44246031746033,115.81150793650795
43,43,-74.011674,40.709687,Trinity Pl / Liberty St,53.3333333333333,-190.09523809523807,-60.32936507936508,74.01286112812335,89.92063492063492,150.25
44,44,-74.011596,40.703447,Broad St / Pearl St,277.33333333333337,-152.19047619047618,9.843253968253965,111.78370180852116,160.52579365079364,150.68253968253967
45,45,-74.01159399999999,40.703578,Bridge St,277.33333333333337,-152.19047619047618,9.843253968253965,111.78370180852116,160.52579365079364,150.68253968253967
46,46,-74.011527,40.714294,Park Pl / Greenwich St,246.47619047619054,-67.42857142857144,50.42658730158731,70.36491776014549,167.9186507936508,117.4920634920635
47,47,-74.011349,40.714909000000006,Greenwich St / Murray St,154.47619047619045,-176.95238095238105,-0.9920634920634916,72.81273112967857,186.22619047619048,187.21825396825398
48,48,-74.011255,40.707507,New St / Wall St,206.85714285714292,-16.571428571428598,92.63095238095237,66.98077539478602,208.44246031746033,115.81150793650795
49,49,-74.01123199999999,40.710367,Trinity Pl / Cortlandt St,27.428571428571473,-237.14285714285714,-82.43849206349206,89.05290969679831,103.34126984126983,185.77976190476193
50,50,-74.011166,40.701781,Broad St / South St,1026.857142857143,-130.0952380952381,210.8988095238095,253.94945099510312,355.06349206349205,144.16468253968253
51,51,-74.011108,40.715592,Warren St / Greenwich St,162.0952380952381,-172.5714285714285,6.083333333333331,64.94253994072865,234.74404761904762,228.6607142857143
52,52,-74.010968,40.716303,Greenwich St / Chambers St,124.76190476190484,-103.42857142857142,12.130952380952385,43.392984518723495,191.64880952380952,179.51785714285714
53,53,-74.010846,40.708797,Cedar St / Broadway,246.28571428571428,-73.71428571428572,55.668650793650784,85.51563508142792,166.3551587301587,110.68650793650794
54,54,-74.010834,40.716925,Reade St / Greenwich St,112.95238095238088,-62.47619047619045,44.34126984126984,39.81599701175155,164.13888888888889,119.79761904761905
55,55,-74.010801,40.711017,Dey St / Church St,83.42857142857142,-283.80952380952374,-101.15079365079366,114.72183294559312,157.47420634920636,258.625
56,56,-74.010683,40.721523,Washington St / Hubert St,1766.2857142857142,-828.1904761904761,-12.321428571428582,557.6795287388416,480.5853174603174,492.906746031746
57,57,-74.010561,40.713846000000004,Park Pl / W Broadway,305.33333333333337,-33.33333333333336,159.17261904761904,71.46431289976188,281.98809523809524,122.81547619047619
58,58,-74.010542,40.709154,Liberty St / Broadway,246.28571428571428,-73.71428571428572,55.668650793650784,85.51563508142792,166.3551587301587,110.68650793650794
59,59,-74.010527,40.718114,Jay St / Greenwich St,95.42857142857144,-222.66666666666666,-26.424603174603174,74.52825423718328,160.42460317460316,186.84920634920638
60,60,-74.010465,40.711535,Church St / Fulton St,55.809523809523824,-334.66666666666663,-118.58531746031747,111.39070291540338,159.0,277.5853174603174
61,61,-74.010401,40.718802000000004,Harrison St / Greenwich St,211.4285714285715,-230.66666666666663,-9.353174603174596,103.25800955635812,328.5952380952381,337.9484126984127
62,62,-74.010346,40.703268,Water St / Coenties Slip,251.04761904761907,-134.66666666666669,-19.03571428571429,97.99397536705433,101.33531746031747,120.37103174603175
63,63,-74.010293,40.719451,Franklin St / Greenwich St,206.28571428571428,-275.047619047619,-16.64484126984127,107.83833316412014,310.96230158730157,327.60714285714283
64,64,-74.010242,40.702899,New York Plz,251.04761904761907,-134.66666666666669,-19.03571428571429,97.99397536705433,101.33531746031747,120.37103174603175
65,65,-74.010153,40.712064,Church St / Vesey St,42.66666666666667,-512.1904761904763,-181.87698412698418,145.5355787104031,172.7420634920635,354.61904761904765
66,66,-74.01012800000001,40.714383000000005,W Broadway / Murray St,142.28571428571428,-131.2380952380952,59.507936507936506,49.58648100046598,238.46428571428575,178.95634920634924
67,67,-74.01007,40.720755,Greenwich St / Beach St,2012.5714285714287,-806.6666666666666,29.656746031746035,600.7236792952777,538.2281746031746,508.5714285714286
68,68,-74.009988,40.709806,Maiden Ln / Cortlandt St,299.6190476190476,-163.0476190476191,66.68253968253968,118.50087678128794,237.72222222222226,171.03968253968256
69,69,-74.009984,40.705148,S William St / Beaver St,42.47619047619047,-107.61904761904759,-9.686507936507935,35.99310191708273,104.32738095238096,114.01388888888887
70,70,-74.009919,40.721463,Hubert St / Greenwich St,1766.2857142857142,-828.1904761904761,-12.321428571428582,557.6795287388416,480.5853174603174,492.906746031746
71,71,-74.009866,40.705797,William St / Exchange Pl,91.04761904761904,-244.38095238095238,-72.29761904761905,91.30828650265757,164.49603174603175,236.7936507936508
72,72,-74.009681,40.714946000000005,Warren St / W Broadway,151.23809523809518,-127.42857142857143,53.54365079365079,50.401198254231346,266.34722222222223,212.80357142857147
73,73,-74.009668,40.712725,Church St / Barclay St,-11.23809523809524,-492.57142857142856,-241.88095238095238,119.62289022364111,138.3452380952381,380.2261904761904
74,74,-74.00954300000001,40.710327,John St / Broadway,299.6190476190476,-163.0476190476191,66.68253968253968,118.50087678128794,237.72222222222226,171.03968253968256
75,75,-74.009502,40.706379,Wall St / William St,78.28571428571428,-197.9047619047619,-63.09722222222221,74.59313801851671,151.60714285714286,214.7043650793651
76,76,-74.009474,40.710413,Dey St / Broadway,270.0952380952381,-144.95238095238093,63.50396825396825,96.4806971759824,252.4861111111111,188.98214285714286
77,77,-74.009462,40.704545,Pearl St / Hanover Sq,29.33333333333333,-114.0952380952381,-23.33928571428571,25.92857438927498,93.81547619047619,117.15476190476191
78,78,-74.00930699999999,40.720684999999996,Beach St / Collister St,950.8571428571427,-950.285714285714,-185.59126984126985,399.54399931879885,452.4265873015873,638.0178571428572
79,79,-74.009254,40.713256,Park Pl / Church St,-62.85714285714286,-530.6666666666666,-290.60714285714283,126.5978996782642,168.34325396825398,458.95039682539687
80,80,-74.00923900000001,40.71552,W Broadway / Chambers St,186.66666666666657,-73.33333333333334,31.906746031746028,71.39939083729115,245.06349206349205,213.15674603174602
81,81,-74.00920500000001,40.716188,Reade St / Hudson St,186.66666666666657,-73.33333333333334,31.906746031746028,71.39939083729115,245.06349206349205,213.15674603174602
82,82,-74.009103,40.704193,Hanover Sq / Water St,52.76190476190479,-160.1904761904762,-46.88690476190476,63.177899300578304,113.93055555555556,160.81746031746033
83,83,-74.009063,40.710887,Fulton St / Broadway,273.1428571428571,-239.04761904761898,35.01587301587301,119.79488537855939,273.16468253968253,238.1488095238095
84,84,-74.009058,40.722057,Laight St / Collister St,22.85714285714286,-181.52380952380955,-25.357142857142858,34.3534851587841,146.06746031746033,171.42460317460313
85,85,-74.008996,40.706953000000006,William St / Pine St,49.142857142857146,-106.47619047619047,-36.898809523809526,40.519814989040015,130.18055555555554,167.0793650793651
86,86,-74.008986,40.704079,Hanover Sq / Old Slip,52.76190476190479,-160.1904761904762,-46.88690476190476,63.177899300578304,113.93055555555556,160.81746031746033
87,87,-74.008845,40.727470000000004,Greenwich St / Charlton St,107.80952380952385,-193.33333333333337,-61.99603174603175,73.80114637130866,71.44642857142857,133.44246031746033
88,88,-74.008832,40.713796,Church St / Murray St,-78.47619047619048,-540.952380952381,-276.3234126984127,99.00405452118571,172.06349206349205,448.38690476190476
89,89,-74.00882299999999,40.716014,Reade St / W Broadway,186.66666666666657,-73.33333333333334,31.906746031746028,71.39939083729115,245.06349206349205,213.15674603174602
90,90,-74.00881899999999,40.718641999999996,Harrison St / Hudson St,-11.809523809523814,-591.6190476190475,-145.87698412698413,141.52352373223795,156.2698412698413,302.14682539682536
91,91,-74.008813,40.706012,Hanover St / Wall St,53.904761904761905,-189.9047619047619,-72.3670634920635,61.066765469375085,111.90277777777777,184.2698412698413
92,92,-74.00878900000001,40.704211,Old Slip / Water St,52.76190476190479,-160.1904761904762,-46.88690476190476,63.177899300578304,113.93055555555556,160.81746031746033
93,93,-74.008747,40.719029,Hudson St / Leonard St,0.380952380952408,-604.5714285714286,-141.89285714285714,147.51224454986468,155.67658730158732,297.5694444444444
94,94,-74.008724,40.728195,King St / Greenwich St,162.66666666666666,-275.047619047619,-80.54761904761905,105.6258111464603,108.29166666666667,188.8392857142857
95,95,-74.008645,40.70734,Cedar St / William St,87.23809523809527,-58.85714285714286,8.196428571428568,35.453177292590205,147.62301587301587,139.42658730158732
96,96,-74.00862099999999,40.749522999999996,State Rte 9a / W 23rd St,386.2857142857143,-169.7142857142858,69.8829365079365,98.2203542898268,241.76190476190473,171.87896825396828
97,97,-74.008614,40.711372,Park Row / Broadway,303.4285714285715,-348.3809523809523,-1.900793650793651,165.52374326255514,329.40277777777777,331.3035714285714
98,98,-74.008593,40.728915,W Houston St / Greenwich St,238.66666666666663,-206.47619047619048,-52.88888888888889,101.13773664536168,112.43452380952381,165.32341269841268
99,99,-74.00846999999999,40.72061,Ericsson Pl / Hudson St,275.9999999999999,-287.61904761904765,-92.60515873015873,110.17623824132667,262.12896825396825,354.73412698412693
100,100,-74.008387,40.714362,Warren St / Church St,-84.57142857142858,-579.4285714285713,-273.0853174603174,98.24894768742728,162.07539682539684,435.1607142857142
101,101,-74.00837800000001,40.716587,Duane St / W Broadway,322.66666666666663,-185.71428571428572,47.257936507936506,111.42681276310798,259.10912698412693,211.85119047619045
102,102,-74.00837,40.735506,Washington St / W 11th St,191.42857142857142,-169.9047619047619,18.982142857142858,81.34108745296555,159.45238095238093,140.4702380952381
103,103,-74.008346,40.721322,Hubert St / Hudson St,-12.571428571428577,-412.19047619047603,-151.21428571428572,90.93142885903741,201.9623015873016,353.1765873015873
104,104,-74.00832199999999,40.736188,Washington St / Bank St,199.23809523809516,-160.76190476190476,19.093253968253965,77.02121874297244,163.02579365079364,143.93253968253967
105,105,-74.008269,40.707722,Legion Memorial Sq / Liberty St,90.85714285714283,-66.85714285714286,7.353174603174602,41.59501757300342,138.37698412698413,131.02380952380952
106,106,-74.00825400000001,40.736961,Washington St / Bethune St,125.52380952380952,-194.47619047619042,-28.319444444444446,69.18904779434082,165.14285714285714,193.46230158730157
107,107,-74.008241,40.745426,W 18th St / State Rte 9a,410.28571428571433,-28.19047619047619,104.3293650793651,107.77745217883353,223.95039682539684,119.62103174603175
108,108,-74.008206,40.737553999999996,Washington St / W 12th St,266.85714285714283,-279.6190476190476,11.440476190476188,128.66279473366512,286.02777777777777,274.5873015873016
109,109,-74.008154,40.738141999999996,Washington St / Jane St,184.57142857142867,-623.4285714285714,-89.93452380952381,199.86099539824164,320.9761904761905,410.9107142857142
110,110,-74.008126,40.704671999999995,Water St / Gouverneur Ln,53.142857142857146,-249.52380952380952,-73.10714285714285,74.17895927327515,116.41269841269842,189.51984126984124
111,111,-74.008124,40.746146,W 19th St / State Rte 9a,469.5238095238094,-61.333333333333336,132.03968253968253,127.23152462797292,268.07738095238096,136.03769841269843
112,112,-74.008103,40.738759,Washington St / Horatio St,233.71428571428572,-573.7142857142857,-45.61904761904762,196.74629426850717,325.36309523809524,370.98214285714283
113,113,-74.0081,40.711995,Barclay St / Broadway,232.19047619047623,-319.04761904761904,-17.234126984126977,138.2411051708432,252.66865079365076,269.90277777777777
114,114,-74.008051,40.739375,Washington St / Gansevoort St,-13.333333333333314,-496.5714285714285,-199.78174603174602,140.06125962177404,283.8075396825397,483.5892857142857
115,115,-74.00800699999999,40.705447,Pearl St / Beaver St,165.5238095238095,-286.47619047619037,-88.2281746031746,144.14693839506597,225.54166666666666,313.76984126984127
116,116,-74.00800699999999,40.731066999999996,Greenwich St / Morton St,159.99999999999994,-578.2857142857143,-38.48214285714286,188.58684691881965,157.56944444444446,196.05158730158732
117,117,-74.008003,40.723283,Desbrosses St / Hudson St,-6.8571428571428585,-387.99999999999994,-171.04960317460316,96.03929064470002,61.00595238095238,232.05555555555554
118,118,-74.007998,40.746857,W 20th St / State Rte 9a,711.2380952380952,-95.61904761904762,173.29761904761904,163.62182932872926,292.97222222222223,119.67460317460318
119,119,-74.007971,40.723416,Hudson St / Hudson St,-6.8571428571428585,-387.99999999999994,-171.04960317460316,96.03929064470002,61.00595238095238,232.05555555555554
120,120,-74.00795699999999,40.717121999999996,Thomas St / W Broadway,280.0,-108.1904761904762,72.4702380952381,99.22589630839742,212.26785714285714,139.79761904761904
121,121,-74.007949,40.705546999999996,Pearl St / Wall St,165.5238095238095,-286.47619047619037,-88.2281746031746,144.14693839506597,225.54166666666666,313.76984126984127
122,122,-74.007941,40.740297,Washington St / Little W 12th St,431.04761904761904,-988.5714285714288,-79.91468253968254,388.62005207545064,681.2857142857143,761.2003968253968
123,123,-74.00794,40.714927,Church St / Chambers St,-74.66666666666667,-472.7619047619048,-256.0892857142857,89.31189014449822,127.12103174603175,383.2103174603174
124,124,-74.007849,40.74756,W 21st St / State Rte 9a,727.4285714285714,-117.52380952380946,176.03174603174602,177.66156277989,300.7083333333333,124.6765873015873
125,125,-74.007807,40.731784000000005,Greenwich St / Barrow St,172.57142857142856,-568.952380952381,-45.00992063492064,189.81049570031217,147.12301587301587,192.13293650793648
126,126,-74.007705,40.742834,10th Ave / W 15th St,239.80952380952385,-501.90476190476187,-80.85119047619047,168.38799757473743,392.6011904761904,473.4523809523809
127,127,-74.007671,40.704285,Gouverneur Ln / Front St,46.28571428571428,-168.76190476190476,-34.4345238095238,56.19336287396098,107.33531746031747,141.76984126984124
128,128,-74.00766899999999,40.725192,Hudson St / Dominick St,705.7142857142858,-493.33333333333337,-121.72420634920637,255.09275560183576,287.6488095238096,409.3730158730159
129,129,-74.007666,40.712533,Park Pl / Broadway,184.57142857142847,-206.2857142857143,-0.9503968253968248,98.74229686572376,210.00992063492063,210.96031746031744
130,130,-74.00755699999999,40.725840000000005,Spring St / Hudson St,690.2857142857144,-446.28571428571433,-116.94047619047619,250.25937838976836,284.656746031746,401.59722222222223
131,131,-74.007544,40.715433000000004,Reade St / Church St,-66.66666666666666,-438.28571428571445,-269.2142857142857,103.20677001618205,125.18055555555559,394.39484126984127
132,132,-74.007536,40.717661,W Broadway / Worth St,312.0,-65.52380952380952,90.2559523809524,95.26110566517178,205.49603174603172,115.24007936507935
133,133,-74.00752299999999,40.732852,Christopher St / Greenwich St,126.47619047619048,-420.3809523809524,-26.990079365079364,126.39058144377648,183.49603174603172,210.4861111111111
134,134,-74.007483,40.740942,Washington St / W 13th St,595.6190476190475,-1370.285714285714,15.650793650793668,521.3276742757231,947.3869047619047,931.736111111111
135,135,-74.007479,40.74822,W 22nd St / State Rte 9a,548.5714285714287,-284.5714285714285,98.16269841269842,144.4494852927325,341.36507936507934,243.20238095238096
136,136,-74.007459,40.707219,Legion Memorial Sq / Liberty St,172.0,-50.28571428571429,27.75,68.5708626106494,163.265873015873,135.515873015873
137,137,-74.00739899999999,40.73337,Greenwich St / Greenwich Mews,58.28571428571425,-215.8095238095238,-22.99404761904762,66.39430590974905,107.30357142857144,130.29761904761907
138,138,-74.00739200000001,40.705183,Water St / Wall St,174.28571428571428,-242.4761904761905,-57.666666666666664,135.92302521305498,227.2321428571429,284.8988095238095
139,139,-74.00734399999999,40.733588,W 10th St / Greenwich St,58.28571428571425,-215.8095238095238,-22.99404761904762,66.39430590974905,107.30357142857144,130.29761904761907
140,140,-74.007238,40.74347,10th Ave / W 16th St,224.1904761904765,-1656.0,-250.82738095238096,414.812035065846,606.0892857142857,856.9166666666666
141,141,-74.007097,40.715998,Duane St / Church St,-3.6190476190476133,-274.2857142857142,-122.83134920634922,60.51556410928185,105.67460317460318,228.5059523809524
142,142,-74.007025,40.733334,Greenwich Mews,58.28571428571425,-215.8095238095238,-22.99404761904762,66.39430590974905,107.30357142857144,130.29761904761907
143,143,-74.007023,40.74889,11th Ave / W 23rd St,165.14285714285722,-255.23809523809524,11.936507936507944,90.80500262035035,279.0912698412698,267.15476190476187
144,144,-74.007012,40.734871999999996,Greenwich Ct / Greenwich St,123.4285714285715,-559.8095238095239,-169.8253968253968,147.51824173725328,203.25992063492063,373.0853174603174
145,145,-74.00699,40.711749,Park Row / Beekman St,17.523809523809526,-179.42857142857144,-47.76190476190476,53.536002395884246,62.13690476190476,109.89880952380952
146,146,-74.00698,40.735002,Perry St / Greenwich St,123.4285714285715,-559.8095238095239,-169.8253968253968,147.51824173725328,203.25992063492063,373.0853174603174
147,147,-74.00697,40.741628000000006,Washington St / W 14th St,720.0,-1029.3333333333333,174.32936507936506,451.2395914793973,907.4107142857142,733.0813492063493
148,148,-74.0069,40.704824,Front St / Wall St,216.38095238095238,-280.7619047619047,-16.244047619047617,157.49012543431397,296.0813492063492,312.3253968253968
149,149,-74.006857,40.730228000000004,St Lukes Pl / Hudson St,164.0000000000001,-360.95238095238096,-115.67460317460318,102.03871153661936,312.11507936507934,427.7896825396826
150,150,-74.006811,40.744061,W 17th St / 10th Ave,273.33333333333326,-1847.047619047619,-337.73015873015873,428.82790973219187,499.29365079365084,837.0238095238095
151,151,-74.006799,40.735723,W 11th St / Greenwich St,200.1904761904762,-222.8571428571429,-36.892857142857146,109.77514402991055,158.8968253968254,195.78968253968253
152,152,-74.00676800000001,40.711502,Theatre Aly / Beekman St,17.523809523809526,-179.42857142857144,-47.76190476190476,53.536002395884246,62.13690476190476,109.89880952380952
153,153,-74.006766,40.705624,Water St / Pine St,213.90476190476195,-259.80952380952374,-8.607142857142868,146.31832037952324,278.2837301587302,286.890873015873
154,154,-74.006674,40.716532,Church St / Thomas St,-16.952380952380956,-271.04761904761904,-138.71626984126985,64.0737082922845,86.85119047619048,225.56746031746027
155,155,-74.006621,40.736432,Greenwich St / Bank St,200.0,-224.1904761904762,-27.1547619047619,106.3536429274784,173.0138888888889,200.1686507936508
156,156,-74.006586,40.715767,Duane St / Trimble Pl,4.0,-204.1904761904762,-67.04166666666667,38.78041028097622,98.71825396825398,165.75992063492063
157,157,-74.00656,40.734806,Greenwich Ct,123.4285714285715,-559.8095238095239,-169.8253968253968,147.51824173725328,203.25992063492063,373.0853174603174
158,158,-74.006529,40.749553000000006,11th Ave / W 24th St,408.57142857142844,-223.61904761904765,9.549603174603178,111.79109600376545,281.5793650793651,272.02976190476187
159,159,-74.006501,40.732426000000004,Hudson St / Grove St,120.95238095238085,-1121.7142857142858,-234.81944444444446,237.82496981163376,461.84920634920644,696.6686507936507
160,160,-74.006478,40.711231,Beekman St / Nassau St,17.523809523809526,-179.42857142857144,-47.76190476190476,53.536002395884246,62.13690476190476,109.89880952380952
161,161,-74.00647,40.738139000000004,Jane St / Greenwich St,118.0952380952381,-127.23809523809521,10.484126984126988,54.693137752449026,137.95634920634922,127.47222222222221
162,162,-74.00646,40.738754,Greenwich St / Horatio St,292.19047619047626,-469.33333333333326,15.35912698412699,167.64668585224814,257.031746031746,241.67261904761904
163,163,-74.006449,40.739405,Gansevoort St / Greenwich St,302.2857142857142,-826.2857142857143,-117.16865079365078,295.0944935197244,421.1686507936508,538.3373015873016
164,164,-74.006385,40.744646,10th Ave / W 18th St,488.38095238095264,-1691.9999999999995,-197.17460317460322,437.3112919154788,526.3611111111111,723.5357142857143
165,165,-74.006334,40.739631,9th Ave / Little W 12th St,302.2857142857142,-826.2857142857143,-117.16865079365078,295.0944935197244,421.1686507936508,538.3373015873016
166,166,-74.006249,40.717076,Church St / Worth St,-4.0,-478.28571428571433,-176.7420634920635,97.56254066891528,100.71428571428571,277.4563492063492
167,167,-74.006072,40.750178000000005,W 25th St / 11th Ave,936.761904761905,-921.1428571428575,-146.65873015873015,391.1694580492665,310.50992063492066,457.1686507936508
168,168,-74.00602099999999,40.706142,Water St / Maiden Ln,371.61904761904765,-311.6190476190476,-19.009920634920633,163.5524644624462,142.34920634920636,161.359126984127
169,169,-74.00596,40.745231,W 19th St / 10th Ave,152.57142857142867,-374.8571428571429,-146.99404761904762,98.11569251658122,325.9623015873016,472.9563492063492
170,170,-74.00591800000001,40.739416,Gansevoort St / Little W 12th St,302.2857142857142,-826.2857142857143,-117.16865079365078,295.0944935197244,421.1686507936508,538.3373015873016
171,171,-74.005866,40.733146999999995,Bedford St / Christopher St,120.95238095238085,-1121.7142857142858,-234.81944444444446,237.82496981163376,461.84920634920644,696.6686507936507
172,172,-74.005864,40.740261,W 13th St / 9th Ave,495.42857142857156,-1588.7619047619048,-228.28373015873015,533.9706842196869,822.2539682539682,1050.5376984126985
173,173,-74.005854,40.736534000000006,Hudson St / Hudson St,-45.71428571428578,-412.9523809523809,-176.01785714285714,86.76359518732457,147.0873015873016,323.10515873015873
174,174,-74.005797,40.736921,Bethune St / Hudson St,-45.71428571428578,-412.9523809523809,-176.01785714285714,86.76359518732457,147.0873015873016,323.10515873015873
175,175,-74.005777,40.717677,Church St / Leonard St,-4.19047619047619,-500.7619047619048,-161.13492063492063,108.02714419343907,142.40674603174602,303.5416666666667
176,176,-74.005706,40.731627,Barrow St / Commerce St,365.3333333333333,-175.6190476190476,74.43253968253968,107.95266620125548,197.70238095238096,123.26984126984127
177,177,-74.005691,40.706375,Water St / Fletcher St,371.61904761904765,-311.6190476190476,-19.009920634920633,163.5524644624462,142.34920634920636,161.359126984127
178,178,-74.005687,40.737552,Hudson St / W 12th St,96.38095238095241,-244.7619047619048,-58.24801587301588,70.15434673402463,163.27380952380952,221.5218253968254
