lon,lat,pickupcnt,dropoffcnt,roadname
-74.3300,40.8179,0,1,'NJNobhill Dr10003'
-74.3298,40.7177,0,1,'NJCleveland Pl10003'
-74.3296,40.8307,0,1,'NJI 28010001'
-74.3295,40.6867,0,1,'NJBecker Rd10003'
-74.3295,40.7208,0,1,'NJBirchwood Dr10003'
-74.3292,40.5488,0,1,'NJWainwright St10003'
-74.3292,40.5289,0,1,'NJMay St10003'
-74.3291,40.7187,0,1,'NJCleveland Pl10003'
-74.3288,40.7266,0,1,'NJForest Dr10003'
-74.3288,40.7397,0,1,'NJHighland Ave10003'
-74.3287,40.5565,0,2,'NJWall St10003'
-74.3284,40.5959,2,1,'NJBeekman Ave10003'
-74.3282,40.9290,1,0,'NJOsborne Pl10003|NJOsborne Ter10003'
-74.3281,40.7463,1,1,'NJOswego Ln10003'
-74.3276,40.6295,0,1,'NJForest Glen Ct10003'
-74.3275,40.5571,0,3,'NJFord Ave10003'
-74.3272,40.5720,1,1,'NJHarding Ave10003'
-74.3265,40.7060,0,1,'NJBaltusrol Way10003'
-74.3265,40.5715,0,1,'NJBird Ave10003'
-74.3263,40.7065,1,0,'NJS Audlen Ter10003|NJS Audlen Ter10003+NJBaltusrol Way+10003'
-74.3259,40.7172,1,0,'NJBaltusrol Way10003'
-74.3246,40.7455,0,1,'NJTioga Pass10003|NJTioga Pass10003+NJMohawk Rd+10003'
-74.3241,40.5570,0,2,'NJMercer St10003|NJMercer St10003+NJWall St+10003'
-74.3231,40.5672,0,1,'NJGill Ln10003+NJBarbara Ct+10003|NJBarbara Ct10003'
-74.3231,40.6305,1,1,'NJArthur Pl10003'
-74.3230,40.5244,0,1,'NJNew St10003'
-74.3230,40.7248,0,1,'NJBaltusrol Way10003'
-74.3225,40.7757,0,1,'NJConcord Dr10003|NJConcord Dr10003+NJS Livingston Ave+10003'
-74.3221,40.5654,0,1,'NJGill Ln10003+NJTammy Pl+10003|NJTammy Pl10003'
-74.3198,40.8272,2,2,'NJEisenhower Pkwy10003'
-74.3187,40.6264,0,1,'NJWestfield Ave10003+NJGarside Pl+10003|NJGarside Pl10003'
-74.3178,40.6661,0,1,'NJPenn Rd10003+NJYale Ter+10003|NJYale Ter10003'
-74.3175,40.7793,0,1,'NJS Livingston Ave10003+NJSymington Ave+10003|NJSymington Ave10003'
-74.3174,40.6911,0,1,'NJBrown Ave10003+NJCommerce St+10003|NJCommerce St10003'
-74.3170,40.6365,0,1,'NJMaryland St10003|NJMaryland St10003+NJBoynton Ave+10003'
-74.3169,40.7445,0,1,'NJHartshorn Dr10003'
-74.3168,40.6278,1,0,'NJCommerce Pl10003'
-74.3157,40.7610,0,1,'NJCulver Rd10003|NJCulver Rd10003+NJNotch Hill Dr+10003'
-74.3136,40.6327,0,1,'NJTerminal Ave10003'
-74.3132,40.7454,0,1,'NJBeechcroft Rd10003|NJBeechcroft Rd10003+NJRte 527+10003'
-74.3126,40.5584,0,2,'NJWoodbridge Commons Way10003'
-74.3120,40.6295,0,1,'NJJanie Ln10003|NJJanie Ln10003+NJRaritan Rd+10003'
-74.3105,40.7291,0,1,'NJGlen Brook Crest Dr10003'
-74.3105,40.5719,3,2,'NJWoodruff St10003+NJElizabeth Ave+10003'
-74.3105,40.7271,0,1,'NJHaddonfield Rd10003|NJHaddonfield Rd10003+NJRte 527+10003'
-74.3104,40.5689,1,0,'NJCreemer Ave10003+NJGreen St+10003'
-74.3103,40.8739,0,1,'NJPhyllis Ln10003+NJMisner Ct+10003|NJMisner Ct10003'
-74.3101,40.8151,0,1,'NJAdp Blvd10003'
-74.3092,40.6140,0,1,'NJWendell Pl10003|NJWendell Pl10003+NJMadison Hill Rd+10003'
-74.3088,40.7542,0,1,'NJFenton Dr10003'
-74.3088,40.5687,0,1,'NJCarver Ave10003+NJClark St+10003|NJClark St10003'
-74.3086,40.5571,0,1,'NJGill Ln10003|NJGill Ln10003+NJWoodbridge Center Dr+10003|NJWoodbridge Center Dr10003'
-74.3083,40.6295,0,1,'NJSchool St10003'
-74.3066,40.7178,0,1,'NJLakeside Dr10003'
-74.3058,40.4094,0,1,'NJFairway Ln10003'
-74.3044,40.7179,1,0,'NJUndercliff Rd10003|NJUndercliff Rd10003+NJRahway Rd+10003|NJRahway Rd10003'
-74.3040,40.5434,0,1,'NJMain St10003+NJHowell Ave+10003|NJHowell Ave10003'
-74.3035,40.7252,0,1,'NJHolmes St10003'
-74.3033,40.7619,0,1,'NJOld Short Hills Rd10003+NJHansen Rd+10003|NJHansen Rd10003|NJHansen Rd10003+NJRte 527+10003'
-74.3030,40.5701,1,0,'NJEmery St10003|NJEmery St10003+NJWorth St+10003'
-74.3026,40.6976,0,4,'NJLiberty Ave10003|NJLiberty Ave10003+NJSpringfield Rd+10003|NJSpringfield Rd10003'
-74.3022,40.7534,0,1,'NJW South Orange Ave10003|NJW South Orange Ave10003+NJS Orange Ave+10003|NJS Orange Ave10003'
-74.3010,40.8165,0,1,'NJPru Dr10003|NJPru Dr10003+NJRte 527+10003|NJPru Dr10003+NJBecker Farm Rd+10003|NJPru Dr10003+NJLivingston Ave+10003|NJRte 52710003+NJBecker Farm Rd+10003|NJBecker Farm Rd10003|NJBecker Farm Rd10003+NJLivingston Ave+10003'
-74.3007,40.8729,0,1,'NJFairfield Rd10003+NJPlog Rd+10003|NJPlog Rd10003'
-74.3007,40.6914,0,1,'NJGreeley Ave10003|NJGreeley Ave10003+NJProgress St+10003|NJGreeley Ave N10003|NJGreeley Ave N10003+NJProgress St+10003'
-74.3004,40.7744,1,0,'NJRte 52710003+NJWestmount Dr+10003|NJWestmount Dr10003'
-74.3004,40.7564,2,0,'NJPilgrim Rd10003|NJPilgrim Rd10003+NJKean Rd+10003'
-74.3002,40.5710,0,1,'NJBedford Ave10003+NJBaker St+10003|NJBaker St10003'
-74.2983,40.5521,0,1,'NJSharon Garden Ct10009|NJSharon Garden Ct10009+NJWoodbridge Center Dr+10009|NJSharon Ct10009|NJSharon Ct10009+NJWoodbridge Center Dr+10009'
-74.2980,40.9231,0,1,'NJE Main St10003'
-74.2976,40.7643,1,1,'NJDogwood Dr10003'
-74.2971,40.7092,0,1,'NJMount Vernon Rd10003|NJMount Vernon Rd10003+NJCarol Rd+10003'
-74.2965,40.5724,1,0,'NJBenedict Way10003'
-74.2961,40.7005,0,1,'NJMeeker Rd10003'
-74.2957,40.4717,1,0,'NJUS Hwy 910002+NJGarden State Pkwy+10002'
-74.2952,40.6966,0,1,'NJInwood Rd10003|NJInwood Rd10003+NJGarden St+10003'
-74.2945,40.6900,0,1,'NJUS Hwy 2210002+NJN Michigan Ave+10002|NJN Michigan Ave10003'
-74.2942,40.5638,0,1,'NJAlpine Way10009'
-74.2937,40.5369,0,1,'NJCoddington Ave10003'
-74.2921,40.6903,0,1,'NJUS Hwy 2210002+NJCountry Club Dr+10002|NJCountry Club Dr10003'
-74.2918,40.7137,0,1,'NJDebra Way10003'
-74.2917,40.7574,1,0,'NJCherry Ln10003|NJCherry Ln10003+NJBrookside Dr+10003|NJBrookside Dr10003'
-74.2915,40.9698,0,1,'NJSage Way10003'
-74.2908,40.4558,1,0,'NJE Access Rd10003'
-74.2884,40.7047,1,0,'NJAlfieri Ct10003|NJAlfieri Ct10003+NJBurnet Ave+10003'
-74.2877,40.5724,0,1,'NJBerkshire St10003'
-74.2869,40.7777,0,1,'NJBlackstock Rd10003'
-74.2862,40.6969,0,1,'NJGifford Ct10003'
-74.2859,40.8634,0,1,'NJFairfield Pl10003|NJFairfield Pl10003+NJFairfield Ave+10003'
-74.2855,40.8825,1,1,'NJFairfield Rd10003+NJEdison Pl+10003|NJEdison Pl10003'
-74.2845,40.7374,0,1,'NJFairview Ter10003|NJFairview Ter10003+NJDurand Rd+10003|NJFairview Ter10003+NJWarner Rd+10003|NJDurand Rd10003|NJDurand Rd10003+NJWarner Rd+10003|NJWarner Rd10003'
-74.2837,40.9128,0,1,'NJSusquehanna Ave10003+NJSeneca Ave+10003|NJSusquehanna Ave10003+NJDixon Pl+10003|NJSeneca Ave10003|NJDixon Pl10003'
-74.2829,40.7739,1,1,'NJPleasant Valley Way10003+NJCedar Ave+10003|NJCedar Ave10003'
-74.2813,40.6752,0,1,'NJPassaic Ave10003'
-74.2812,40.8859,1,2,'NJFairfield Rd10003+NJDaniel Rd+10003|NJDaniel Rd10003'
-74.2804,40.8634,0,1,'NJMayhew Dr10003'
-74.2787,40.7732,1,1,'NJSaint Cloud Ave10003+NJRodman Pl+10003|NJRodman Pl10003'
-74.2785,40.6362,0,1,'NJBeechwood Rd10003|NJBeechwood Rd10003+NJVerona Ave+10003'
-74.2782,40.5560,0,1,'NJBrook St10003|NJBrook St10003+NJPearl St+10003'
-74.2780,40.8804,0,1,'NJNew Dutch Ln10003+NJEldridge Rd+10003|NJEldridge Rd10003'
-74.2772,40.6304,0,1,'NJN Stiles St10003+NJPrinceton Rd+10003|NJCo Hwy 61510003+NJPrinceton Rd+10003|NJPrinceton Rd10003'
-74.2751,40.6585,0,1,'NJ1st Ave10003+NJClover St+10003|NJW 1st Ave10003+NJClover St+10003|NJClover St10003'
-74.2747,40.4081,0,1,'NJWillow Ridge Ct10003'
-74.2747,40.6602,0,1,'NJChiego Pl10003|NJChiego Pl10003+NJWestfield Ave W+10003'
-74.2740,40.8382,0,1,'NJRte 50610003+NJProvost Sq+10003|NJBloomfield Ave10003+NJProvost Sq+10003|NJProvost Sq10003'
-74.2736,40.9583,0,1,'NJChristine Ct10003'
-74.2735,40.8521,1,0,'NJPleasant Ave10003+NJJameson Pl+10003|NJJameson Pl10003'
-74.2735,40.7275,0,1,'NJValley St10003+NJBaker St+10003|NJBaker St10003'
-74.2725,40.8778,0,1,'NJOconnor Dr10003'
-74.2716,40.7176,1,0,'NJLaurel Ave10003+NJRevere Ave+10003|NJRevere Ave10003'
-74.2696,40.5541,0,1,'NJI 9510001+NJWoodbridge Ave+10001|NJI 9510001+NJCo Rd 652+10001|NJWoodbridge Ave10003+NJNew Jersey Tpke+10003|NJCo Rd 65210003+NJNew Jersey Tpke+10003'
-74.2696,40.8616,0,1,'NJMill St10003|NJMill St10003+NJCentral Ave+10003'
-74.2683,40.7423,0,1,'NJWalton Ave10003+NJThornden St+10003|NJThornden St10003'
-74.2682,40.8918,0,3,'NJUS Hwy 4610002|NJUS Hwy 4610002+NJUS Hwy 46+10002'
-74.2673,40.7614,0,1,'NJJessica Way10003'
-74.2668,40.6584,0,1,'NJW 2nd Ave10003+NJLaurel St+10003|NJLaurel St10003|NJLaurel St10003+NJ2nd Ave+10003'
-74.2667,40.9243,0,1,'NJNewark Ave10003'
-74.2665,40.7350,1,0,'NJParker Ave10003+NJKensington Ter+10003|NJKensington Ter10003'
-74.2657,40.8620,1,1,'NJOxford Rd10003'
-74.2654,40.5524,0,1,'NJS Robert St10003'
-74.2649,40.5344,0,1,'NJTyrells Ln10003'
-74.2644,40.4078,1,0,'NJDuchess Ct10003|NJDuchess Ct10003+NJNystrom Trl+10003'
-74.2641,40.5487,1,0,'NJArbor St10003'
-74.2639,40.4081,0,1,'NJDuchess Ct10003'
-74.2633,40.7655,1,1,'NJMountain Way10003|NJMountain Way10003+NJWalker Rd+10003'
-74.2632,40.8111,2,2,'NJShrump Pl10003|NJShrump Pl10003+NJEagle Rock Ave+10003'
-74.2616,40.5608,1,1,'NJTurnpike Ser Area S10006|NJTurnpike Ser Area N10006'
-74.2609,40.8854,0,1,'NJFairview Pl10003|NJFairview Pl10003+NJRiverside Dr+10003'
-74.2605,40.8852,0,1,'NJRiverside Dr10003|NJRiverside Dr10003+NJRiverside Dr+10003|NJRiverside Dr10003+NJRiverlawn Dr+10003|NJRiverlawn Dr10003'
-74.2603,40.7286,0,1,'NJOakland Ter10003'
-74.2602,40.5606,1,0,'NJTonlyn Pl10003+NJCentral Ave+10003'
-74.2598,40.5641,1,0,'NJ1st Ave10003'
-74.2588,40.7588,0,1,'NJWalnut Ct10003'
