lon,lat,pickupcnt,dropoffcnt,roadname
-74.3300,40.6449,0,1,'NJBoynton Ave10003|NJBoynton Ave10003+NJPine St+10003|NJPine St10003'
-74.3300,40.6108,0,1,'NJRaritan Rd10003'
-74.3300,40.6422,0,1,'NJSycamore St10003'
-74.3298,40.5741,0,1,'NJla Guardia Ave10003'
-74.3298,40.7177,1,0,'NJCleveland Pl10003'
-74.3297,40.6558,0,1,'NJMaple St10003'
-74.3295,40.7208,0,1,'NJBirchwood Dr10003'
-74.3293,40.8032,0,1,'NJFawn Dr10003'
-74.3284,40.9447,0,1,'NJSurrey Rd10003'
-74.3277,40.7229,0,1,'NJStony Ln10003|NJStony Ln10003+NJOak Hill Rd+10003'
-74.3275,40.5571,0,1,'NJFord Ave10003'
-74.3267,40.7140,1,1,'NJWoodcrest Cir10003'
-74.3267,40.7785,0,1,'NJMonmouth Ct10003|NJMonmouth Ct10003+NJWinchester Rd+10003'
-74.3265,40.6761,0,1,'NJNomahegan Dr10003|NJNomahegan Dr10003+NJNomahegan Dr+10003'
-74.3265,40.5715,0,4,'NJBird Ave10003'
-74.3253,40.7298,0,1,'NJForest Dr10003+NJHighland Ave+10003'
-74.3241,40.5570,1,3,'NJMercer St10003|NJMercer St10003+NJWall St+10003'
-74.3236,40.7492,0,1,'NJHickory Rd10003'
-74.3230,40.5244,0,1,'NJNew St10003'
-74.3224,40.5264,1,0,'NJMay St10003|NJMay St10003+NJMay St+10003'
-74.3208,40.7258,0,1,'NJCrescent Pl10003+NJThe Crescent+10003|NJGreat Oak Dr10003|NJGreat Oak Dr10003+NJThe Crescent+10003|NJThe Crescent10003'
-74.3196,40.6622,0,1,'NJOrchard St10003+NJBrookside Pl+10003'
-74.3196,40.7239,0,1,'NJWinding Way10003'
-74.3191,40.7129,0,1,'NJTulip Rd10003|NJTulip Rd10003+NJProfitt Ave+10003|NJProfitt Ave10003'
-74.3180,40.7329,0,1,'NJJefferson Ave10003+NJBirch Ln+10003|NJBirch Ln10003'
-74.3174,40.6392,0,1,'NJConnecticut St10003+NJGrandview Ave+10003'
-74.3165,40.7651,1,0,'NJCanoe Brook Dr10003|NJCanoe Brook Dr10003+NJChestnut St+10003|NJChestnut St10003'
-74.3158,40.5302,0,1,'NJS 1st St10003|NJS 1st St10003+NJS 4th St+10003|NJ1st St10003|NJ1st St10003+NJS 4th St+10003'
-74.3151,40.6058,0,1,'NJAlexis Ct10003'
-74.3142,40.6614,0,1,'NJSpruce St10003+NJTulip St+10003'
-74.3126,40.5317,0,1,'NJN Oakland Ave10003+NJW Grove St+10003|NJW Grove St10003'
-74.3121,40.7327,0,1,'NJGlen Ave10003|NJGlen Ave10003+NJFarley Rd+10003|NJFarley Rd10003'
-74.3119,40.6561,0,1,'NJW Holly St10003+NJSpring Garden St+10003|NJSpring Garden St10003'
-74.3111,40.5255,0,1,'NJRyan St10003'
-74.3099,40.7300,0,1,'NJHillside Way10003|NJHillside Way10003+NJMarion Ave+10003'
-74.3088,40.7609,0,1,'NJHempshire Dr10003|NJHempshire Dr10003+NJRoss Rd+10003'
-74.3076,40.7747,0,1,'NJBear Brook Ct10003|NJBear Brook Ct10003+NJSycamore Ave+10003'
-74.3076,40.7247,0,1,'NJRte 52710003+NJEssex St+10003'
-74.3075,40.6058,1,0,'NJAbby Ct10003|NJAbby Ct10003+NJWendy Rd+10003'
-74.3067,40.6710,0,1,'NJHerning Ave10003+NJGlenwood Rd+10003|NJGlenwood Rd10003'
-74.3053,40.4121,0,1,'NJArcade Ln10003'
-74.3053,40.8709,1,0,'NJEssex County 61510003'
-74.3051,40.7932,0,1,'NJShadowlawn Dr10003+NJBroadlawn Dr+10003|NJBroadlawn Dr10003'
-74.3050,40.7266,0,2,'NJLackawanna Pl10003'
-74.3022,40.7131,1,0,'NJVictory Rd10003'
-74.3002,40.6585,0,1,'NJCranford Ave10003|NJCranford Ave10003+NJForest Ave+10003'
-74.3001,40.5793,0,1,'NJGlendale Rd10003+NJAlbee Pl+10003|NJGlendale Rd10003+NJAlbee Ln+10003|NJAlbee Pl10003|NJAlbee Ln10003'
-74.2999,40.5250,0,1,'NJGarden State Pkwy10002+NJNew Brunswick Ave+10002|NJGarden State Pkwy10002+NJCo Rd 616+10002'
-74.2989,40.4447,0,1,'NJUnname St10003'
-74.2987,40.4961,1,0,'NJChevalier Av Connect10003'
-74.2986,40.6507,0,1,'NJLincoln Ave E10003+NJStratford Ter+10003|NJStratford Ter10003'
-74.2984,40.8484,0,1,'NJKirkpatrick Ln10003|NJKirkpatrick Ln10003+NJPassaic Ave+10003'
-74.2973,40.7532,1,0,'NJW South Orange Ave10003+NJBrookside Dr+10003'
-74.2971,40.7622,0,1,'NJMeyer Ct10003'
-74.2968,40.4451,0,1,'NJParkwood Dr10003'
-74.2927,40.7665,0,1,'NJNorthfield Ave10003'
-74.2920,40.6033,0,1,'NJHemlock St10003|NJHemlock St10003+NJJefferson Ave+10003'
-74.2915,40.7547,0,2,'NJCherry Ln10003'
-74.2910,40.7825,0,1,'NJFredericks St10003'
-74.2902,40.7817,0,1,'NJKelly Dr10003+NJHage Ter+10003|NJKelly Dr10003+NJDonlavage Way+10003|NJHage Ter10003|NJHage Ter10003+NJDonlavage Way+10003|NJDonlavage Way10003'
