lon,lat,pickupcnt,dropoffcnt,roadname
-74.3295,40.7215,0,1,'NJWellington Ave10003'
-74.3292,40.5517,0,1,'NJMcGuire St10003'
-74.3026,40.6976,0,1,'NJLiberty Ave10003|NJLiberty Ave10003+NJSpringfield Rd+10003|NJSpringfield Rd10003'
-74.2870,40.4673,0,1,'NJAnne Ter10003'
-74.2480,40.6897,0,1,'NJState Rte 8210002+NJMidland Blvd+10002|NJMorris Ave10002+NJMidland Blvd+10002|NJMidland Blvd10003'
-74.2456,40.4569,1,0,'NJWilson Ave10003'
-74.2326,40.5865,1,0,'NJSunset Ct10003|NJSunset Ct10003+NJTennyson St+10003'
-74.2076,40.7711,0,1,'NJHamilton St10003+NJN Clinton St+10003'
-74.1949,40.5484,1,0,'NYEverton Pl10003'
-74.1931,40.6843,0,1,'NJState Rte 8110002|NJState Rte 8110002+NJUS Hwy 9+10002|NJState Rte 8110002+NJUS Hwy 1+10002'
-74.1928,40.6876,0,2,'NJUS Hwy 110002+NJMc Clellan St+10002|NJMc Clellan St10003|NJMc Clellan St10003+NJUS Hwy 9+10003'
-74.1917,40.6902,0,1,'NJUS Hwy 910002|NJUS Hwy 910002+NJUS Hwy 1+10002|NJUS Hwy 910002+NJUS Hwy 9+10002|NJUS Hwy 110002|NJUS Hwy 110002+NJUS Hwy 1+10002|NJUS Hwy 110002+NJUS Hwy 9+10002'
-74.1870,40.8541,0,1,'NJChittenden Rd10003+NJLester Pl+10003'
-74.1866,40.6997,1,1,'NJUS Hwy 910002+NJStation Rd+10002|NJUS Hwy 110002+NJStation Rd+10002|NJStation Rd10003'
-74.1864,40.6931,0,4,'NJTower Rd10003'
-74.1863,40.6931,0,1,'NJBrewster Rd10003|NJBrewster Rd10003+NJTower Rd+10003'
-74.1859,40.6935,0,1,'NJExpress Rd10003'
-74.1848,40.6927,0,1,'NJTower Rd10003|NJTower Rd10003+NJTower Rd+10003'
-74.1844,40.6889,0,3,'NJTerminal A10003'
-74.1843,40.6898,0,7,'NJSouth Svc Rd10003'
-74.1842,40.6893,0,4,'NJTerminal A10003'
-74.1841,40.6928,0,1,'NJExpress Rd10003'
-74.1835,40.6884,0,23,'NJExpress Rd10003|NJExpress Rd10003+NJExpress Rd+10003'
-74.1832,40.6927,0,3,'NJNewark International Airport St10003'
-74.1827,40.6881,1,74,'NJExpress Rd10003'
-74.1827,40.6946,0,6,'NJRadar Rd10003'
-74.1825,40.7056,1,0,'NJUS Hwy 910002|NJUS Hwy 910002+NJUS Hwy 9+10002|NJUS Hwy 910002+NJUS Hwy 1+10002|NJUS Hwy 110002|NJUS Hwy 110002+NJUS Hwy 9+10002|NJUS Hwy 110002+NJUS Hwy 1+10002'
-74.1812,40.7082,0,1,'NJMcCarter Hwy10002|NJMcCarter Hwy10002+NJUS Hwy 22+10002|NJUS Hwy 2210002+NJState Rte 21+10002|NJState Rte 2110002'
-74.1806,40.6883,0,27,'NJExpress Rd10003'
-74.1806,40.5614,0,1,'NYWoodrow Rd10003+NYGary St+10003|NYDierauf St10003|NYDierauf St10003+NYGary St+10003|NYGary St10003'
-74.1787,40.6883,0,8,'NJRadar Rd10003'
-74.1784,40.7086,0,5,'NJUS Hwy 110002'
-74.1784,40.7081,0,1,'NJUS Hwy 2210002|NJUS Hwy 2210002+NJUS Hwy 22+10002'
-74.1780,40.7086,1,0,'NJUS Hwy 910002+NJUS Hwy 22+10002|NJUS Hwy 2210002|NJUS Hwy 2210002+NJUS Hwy 22+10002|NJUS Hwy 2210002+NJUS Hwy 1+10002'
-74.1780,40.6697,0,1,'NJNorth Ave E10003+NJI 95+10003|NJNorth Ave E10003+NJNew Jersey Tpke+10003'
-74.1775,40.6910,2,251,'NJTerminal B10003'
-74.1769,40.6908,0,10,'NJTerminal B10003'
-74.1756,40.6122,0,1,'NYSouth Ave10003+NYLois Ln+10003|NYSouth Ave10003+NYMerrill Ave+10003|NYLois Ln10003|NYLois Ln10003+NYMerrill Ave+10003|NYMerrill Ave10003|NYMerrill Ave10003+NYMerrill Ave+10003'
-74.1754,40.6619,0,2,'NJGlimcher Realty Way10003'
-74.1745,40.6632,0,2,'NJJersey Garden Blvd W10003'
-74.1745,40.6633,0,1,'NJGlimcher Realty Way10003'
-74.1735,40.7114,0,2,'NJI 7810001'
-74.1705,40.7118,0,2,'NJFrontage Rd10003'
-74.1698,40.7445,0,1,'NJBridge St10003|NJBridge St10003+NJBroad St+10003'
-74.1693,40.7348,0,1,'NJMulberry St10003+NJRte 510+10003|NJMulberry St10003+NJMarket St+10003'
-74.1656,40.7166,0,1,'NJAdams St10003'
-74.1654,40.7827,0,1,'NJVerona Ave10003+NJParker St+10003|NJParker St10003'
-74.1652,40.5859,0,1,'NYRacal Ct10003|NYRacal Ct10003+NYRing Rd+10003'
-74.1648,40.5874,4,2,'NYRichmond Hill Rd10003+NYCountry Dr W+10003|NYCountry Dr W10003'
-74.1644,40.5871,0,1,'NYRichmond Hill Rd10003+NYRing Rd+10003|NYRing Rd10003'
-74.1642,40.7453,0,1,'NJHarrison Ave10003+NJCo Rd 699+10003|NJHarrison Ave10003+NJPassaic Ave+10003|NJCo Rd 69910003|NJPassaic Ave10003'
-74.1640,40.7354,0,1,'NJRaymond Plz W10003|NJRaymond Plz W10003+NJRaymond Blvd+10003'
-74.1625,40.6044,0,1,'NYCarnegie Ave10003'
-74.1611,40.8442,0,1,'NJPassaic County 602 N10003+NJOrchard Ct+10003|NJAllwood Rd10003+NJOrchard Ct+10003|NJOrchard Ct10003'
-74.1606,40.7098,0,1,'NJUS Hwy 910002+NJI 78+10002|NJUS Hwy 2210002|NJI 7810001+NJUS Hwy 1+10001'
-74.1557,40.7102,0,1,'NJOlympia Dr10003'
-74.1556,40.5948,0,1,'NYAmy Ln10003|NYAmy Ln10003+NYGlenn Rd+10003'
-74.1525,40.7051,0,1,'NJPort St10003+NJI 95+10003|NJPort St10003+NJNew Jersey Tpke+10003'
-74.1409,40.6077,0,1,'NYStaten Island Pkwy10001+NYWoolley Ave+10001|NYI 27810001+NYWoolley Ave+10001'
-74.1380,40.7153,0,1,'NJI 9510001+NJWilson Ave+10001|NJNew Jersey Tpke10001+NJWilson Ave+10001'
-74.1351,40.6198,1,1,'NYNeal Dow Ave10003+NYGarrison Ave+10003|NYGarrison Ave10003'
-74.1338,40.5528,0,1,'NYBay Ter10003+NYGreencroft Ave+10003|NYGreencroft Ave10003'
-74.1336,40.7305,0,1,'NJWaydell St10003'
-74.1310,40.8740,0,1,'NJPassaic County 62510003+NJUnicorn Way+10003|NJUnicorn Way10003|NJUnicorn Way10003+NJLexington Ave+10003'
-74.1207,40.9102,1,0,'NJFalmouth Ave10003+NJBoulevard+10003'
-74.1183,40.5750,0,1,'NYNew Dorp Ln10003+NY3rd St+10003'
-74.1178,40.7551,1,0,'NJNew Jersey Tpke10001+NJI 280+10001|NJI 9510001+NJI 280+10001|NJI 28010001'
-74.1176,40.8645,0,1,'NJBergen St10003|NJBergen St10003+NJ1st St+10003'
-74.1159,40.7966,0,1,'NJSwayne Ave10003'
-74.1123,40.7356,1,0,'NJ2nd St10003|NJ2nd St10003+NJJacobus Ave+10003'
-74.1097,40.6779,1,0,'NJW 40th St10003+NJAve C+10003'
-74.1017,40.5786,0,1,'NYHylan Blvd10003+NYBedford Ave+10003'
-74.0984,40.6175,0,1,'NYVan Cortlandt Ave10003|NYVan Cortlandt Ave10003+NYRugby Ave+10003|NYVan Cortlandt Ave10003+NYRidge Ct+10003|NYRugby Ave10003+NYRidge Ct+10003|NYRidge Ct10003'
-74.0981,40.6107,0,1,'NYClove Rd10003+NYStaten Island Pkwy+10003|NYClove Rd10003+NYI 278+10003'
-74.0965,40.5860,0,1,'NYHusson St10003+NYDongan Hills Ave+10003'
-74.0951,40.6188,0,1,'NYSeth Ct10003'
-74.0950,40.5996,0,1,'NYHunton St10003|NYHunton St10003+NYHolly St+10003'
-74.0943,40.6167,0,1,'NYSignal Hill Rd10003|NYSignal Hill Rd10003+NYHoward Ave+10003'
-74.0935,40.7342,0,1,'NJDuncan Ave10003'
-74.0916,40.6265,0,1,'NYEddy St10003|NYEddy St10003+NYVictory Blvd+10003'
-74.0885,40.6234,0,1,'NYGrymes Hill Rd10003|NYGrymes Hill Rd10003+NYHoward Ave+10003'
-74.0866,40.6893,1,0,'NJI 7810001+NJCaven Point Rd+10001|NJCaven Point Rd10003|NJCaven Point Rd10003+NJLinden Ave E+10003|NJLinden Ave E10003'
-74.0864,40.9217,0,1,'NJArcadian Way10003'
-74.0860,40.6459,0,1,'NYWestervelt Ave10003+NYHamilton Ave+10003|NYHamilton Ave10003'
-74.0822,40.5990,0,1,'NYWoodlawn Ave10003+NYWinfield Ave+10003|NYWinfield Ave10003'
-74.0821,40.7212,1,0,'NJDelaware Ave10003|NJDelaware Ave10003+NJCo Rd 612+10003|NJDelaware Ave10003+NJCommunipaw Ave+10003'
-74.0820,40.7419,1,0,'NJNewark Tpke10002'
-74.0815,40.8812,0,1,'NJMoney St10003+NJUS Rte 46+10003'
-74.0811,40.7345,0,1,'NJUS Hwy 1 Trk10002+NJSip Ave+10002|NJState Rte 44010002+NJSip Ave+10002|NJUS Hwy 9 Trk10002+NJSip Ave+10002|NJState Rte 110002+NJSip Ave+10002'
-74.0795,40.8057,0,1,'NJMeadowlands Plz10003'
-74.0782,40.7291,1,0,'NJBelvidere Ave10003'
-74.0781,40.9202,0,3,'NJIkea Dr10003'
-74.0773,40.9327,1,0,'NJCollege Rd10009|NJCollege Rd10009+NJW Century Rd+10009'
-74.0766,40.8067,0,1,'NJMeadowlands Plz10003'
-74.0753,40.7331,1,1,'NJBryant Ave10003+NJSip Ave+10003'
-74.0745,40.6657,0,1,'NJPort Terminal Blvd10003'
-74.0741,40.7381,0,1,'NJWallis Ave10003+NJNewark Ave+10003|NJWallis Ave10003+NJCo Rd 644+10003'
-74.0739,40.5917,0,1,'NYMcLaughlin St10003|NYMcLaughlin St10003+NYOlympia Blvd+10003'
-74.0735,40.7446,0,1,'NJDuffield Ave10003|NJDuffield Ave10003+NJVan Keuren Ave+10003|NJVan Keuren Ave10003'
-74.0724,40.6167,0,1,'NYLynhurst Ave10003+NYDitson St+10003|NYDitson St10003'
-74.0721,40.7216,0,1,'NJBergen Ave10003+NJKensington Ave+10003|NJKensington Ave10003|NJKensington Ave10003+NJCo Rd 607+10003'
-74.0707,40.7320,1,1,'NJVan Wagenen Ave10003+NJSip Ave+10003'
-74.0700,40.9076,0,1,'NJE Passaic St10003+NJWard St+10003|NJWard St10003'
-74.0693,40.6705,0,1,'NJPort Jersey Blvd10003'
-74.0693,40.7359,0,1,'NJCorbin Ave10003'
-74.0685,40.7283,1,1,'NJDekalb Ave10003'
-74.0682,40.7148,0,1,'NJHarmon St10003+NJRandolph Ave+10003'
-74.0673,40.7342,1,0,'NJGarrison Ave10003|NJGarrison Ave10003+NJVan Reipen Ave+10003|NJTonnele Ave10003+NJVan Reipen Ave+10003|NJVan Reipen Ave10003'
-74.0672,40.7326,0,1,'NJMagnolia Ave10003'
-74.0667,40.7001,0,1,'NJBurma Rd10003|NJBurma Rd10003+NJMorris Pesin Dr+10003|NJBurma Rd10003+NJBlack Tom Rd+10003|NJMorris Pesin Dr10003|NJMorris Pesin Dr10003+NJMorris Pesin Dr+10003|NJMorris Pesin Dr10003+NJBlack Tom Rd+10003|NJBlack Tom Rd10003'
-74.0613,40.7304,1,0,'NJSip Ave10003|NJSip Ave10003+NJCo Rd 617+10003|NJSip Ave10003+NJSummit Ave+10003|NJCo Rd 62510003|NJCo Rd 62510003+NJCo Rd 617+10003|NJCo Rd 62510003+NJSummit Ave+10003'
-74.0594,40.7325,0,1,'NJCentral Ave10003|NJCentral Ave10003+NJLott St+10003|NJCentral Ave10003+NJPavonia Ave+10003|NJLott St10003|NJLott St10003+NJPavonia Ave+10003'
-74.0593,40.6038,0,1,'NYArtillery Rd10003|NYArtillery Rd10003+NYArtillary Rd+10003|NYArtillary Rd10003'
-74.0588,40.8351,0,1,'NJMoonachie Ave10003+NJCommercial Ave+10003|NJCommercial Ave10003'
-74.0583,40.7447,0,1,'NJJohn F Kennedy Blvd10002+NJBeach St+10002|NJState Rte 50110002+NJBeach St+10002'
-74.0582,40.7388,0,1,'NJBeacon Ave10003+NJSummit Ave+10003'
-74.0578,40.6028,0,1,'NYMarshall Rd10003|NYMarshall Rd10003+NYNew York Ave+10003|NYMarshall Rd10003+NYTompkins St+10003|NYNew York Ave10003+NYTompkins St+10003|NYTompkins St10003'
-74.0566,40.7939,0,1,'NJRadio Ave10003'
-74.0553,40.7372,0,1,'NJBeacon Ave10003+NJCo Rd 663+10003'
-74.0533,40.7447,1,1,'NJCo Rd 61710003+NJSherman Pl+10003|NJSummit Ave10003+NJSherman Pl+10003'
-74.0526,40.7456,1,1,'NJCo Rd 61710003+NJHutton St+10003|NJSummit Ave10003+NJHutton St+10003'
-74.0520,40.7340,0,1,'NJConcord St10003+NJSt Pauls Ave+10003'
-74.0518,40.7314,1,0,'NJState Rte 13910002+NJHoboken Ave+10002|NJHoboken Ave10002|NJHoboken Ave10002+NJNj 139 Upper+10002|NJHoboken Ave10002+NJHoboken Ave+10002|NJNj 139 Upper10002|NJNj 139 Upper10002+NJHoboken Ave+10002'
-74.0509,40.8372,1,0,'NJMoonachie Rd10003+NJCarol Pl+10003|NJCarol Pl10003'
-74.0508,40.7506,1,1,'NJPierce Ave10003|NJPierce Ave10003+NJSouth St+10003'
-74.0486,40.7150,1,1,'NJCanal St10003'
-74.0484,40.7474,0,1,'NJCentral Ave10003|NJCentral Ave10003+NJBowers St+10003|NJCo Rd 66310003+NJBowers St+10003|NJBowers St10003'
-74.0482,40.7859,0,1,'NJState Rte 310002+NJHarmon Meadow Blvd+10002'
-74.0463,40.7308,1,0,'NJColes St10003|NJColes St10003+NJ12th St+10003|NJ12th St10003'
-74.0452,40.7888,0,1,'NJPlaza Dr10003|NJPlaza Dr10003+NJHarmon Meadow Blvd+10003'
-74.0438,40.7903,0,1,'NJHarmon Meadow Blvd10003'
-74.0435,40.7119,0,1,'NJHenderson St10003|NJHenderson St10003+NJMarin Blvd+10003|NJHenderson St10003+NJLuis Munoz Marin Blvd+10003|NJMarin Blvd10003|NJMarin Blvd10003+NJLuis Munoz Marin Blvd+10003|NJLuis Munoz Marin Blvd10003'
-74.0432,40.8527,0,1,'NJLiberty St10003+NJMain St+10003'
-74.0429,40.7200,1,0,'NJNewark Ave10003+NJGrove St+10003|NJNewark Ave10003+NJCo Rd 635+10003|NJGrove St10003+NJCo Rd 639+10003|NJCo Rd 63510003|NJCo Rd 63510003+NJCo Rd 639+10003'
-74.0429,40.7496,1,1,'NJWebster Ave10003+NJCo Rd 664+10003|NJWebster Ave10003+NJCongress St+10003|NJCo Rd 66410003+NJCo Rd 669+10003|NJCongress St10003+NJCo Rd 669+10003'
-74.0426,40.7855,0,2,'NJPlaza Dr10003|NJPlaza Dr10003+NJPark Plaza Dr+10003'
-74.0424,40.7231,0,1,'NJGrove St10003|NJGrove St10003+NJCo Rd 626+10003|NJGrove St10003+NJ3rd St+10003|NJGrove St10003+NJManila Ave+10003|NJCo Rd 62610003|NJCo Rd 62610003+NJCo Rd 635+10003|NJCo Rd 62610003+NJManila Ave+10003|NJCo Rd 63510003+NJ3rd St+10003|NJ3rd St10003+NJManila Ave+10003|NJManila Ave10003'
