lon,lat,pickupcnt,dropoffcnt,roadname
-74.3275,40.5571,0,1,'NJFord Ave10003'
-74.3182,40.5862,0,1,'NJHarrow Dr10003'
-74.3167,40.8625,0,1,'NJRay Pl10003'
-74.3145,40.8667,1,0,'NJUS Hwy 4610002+NJGardner Rd+10002|NJGardner Rd10003'
-74.3076,40.8697,0,1,'NJFairfield Rd10003|NJEssex County 61510003'
-74.2797,40.6162,1,1,'NJChurch St10003+NJHarrison St+10003'
-74.2664,40.7594,1,0,'NJHarding Dr10003'
-74.2384,40.9692,0,1,'NJFarm House Rd10003'
-74.2158,40.8136,0,1,'NJGlen Ridge Ave10003+NJForest St+10003|NJForest St10003'
-74.2097,40.7689,0,1,'NJN Clinton St10003+NJPark Ave+10003'
-74.2050,40.6655,1,1,'NJUS Hwy 910002+NJE Grand St+10002|NJUS Hwy 110002+NJE Grand St+10002|NJSpring St10002+NJE Grand St+10002'
-74.2028,40.6489,0,1,'NJAtlantic St10003'
-74.1974,40.6879,1,1,'NJFloral Ave10003|NJFloral Ave10003+NJMc Clellan St+10003'
-74.1959,40.8368,0,1,'NJGrandview Pl10003|NJGrandview Pl10003+NJGrove St+10003'
-74.1949,40.5484,2,1,'NYEverton Pl10003'
-74.1933,40.6872,0,2,'NJSpring St10003'
-74.1931,40.6843,0,2,'NJState Rte 8110002|NJState Rte 8110002+NJUS Hwy 9+10002|NJState Rte 8110002+NJUS Hwy 1+10002'
-74.1930,40.6873,0,1,'NJUS Hwy 910002|NJUS Hwy 910002+NJUS Hwy 1+10002|NJUS Hwy 910002+NJUS Hwy 9+10002|NJUS Hwy 110002|NJUS Hwy 110002+NJUS Hwy 1+10002|NJUS Hwy 110002+NJUS Hwy 9+10002'
-74.1928,40.6876,1,0,'NJUS Hwy 110002+NJMc Clellan St+10002|NJMc Clellan St10003|NJMc Clellan St10003+NJUS Hwy 9+10003'
