lon,lat,pickupcnt,dropoffcnt,roadname
-74.3288,40.6415,0,1,'NJOxford Ter10003'
-74.3264,40.7214,0,1,'NJOakview Ter10003'
-74.3227,40.7738,0,1,'NJBurnet St10003|NJBurnet St10003+NJE Northfield Rd+10003'
-74.3147,40.7439,0,1,'NJE Beechcroft Rd10003|NJE Beechcroft Rd10003+NJS Beechcroft Rd+10003|NJE Beechcroft Rd10003+NJW Beechcroft Rd+10003|NJS Beechcroft Rd10003|NJS Beechcroft Rd10003+NJW Beechcroft Rd+10003|NJW Beechcroft Rd10003'
-74.3076,40.7247,0,1,'NJRte 52710003+NJEssex St+10003'
-74.2910,40.6184,0,1,'NJHarold Ave10003+NJLambert St+10003'
-74.2542,40.7927,0,1,'NJProspect Ave10003+NJGuerino Dr+10003|NJRte 57710003+NJGuerino Dr+10003|NJGuerino Dr10003'
-74.2540,40.7947,0,1,'NJRooney Cir10003'
-74.2349,40.5062,0,1,'NYHylan Blvd10003+NYJoline Ave+10003'
-74.2234,40.5227,0,1,'NYEmerald Ct10003'
-74.2197,40.5361,0,1,'NYPembrook Loop10003+NYMallard Ln+10003|NYMallard Ln10003'
-74.2140,40.5548,0,1,'NYVeterans Rd W10003+NYEngert St+10003|NYW Svc Rd10003+NYEngert St+10003|NYEngert St10003'
-74.2099,40.8448,0,1,'NJUpper Mountain Ave10003+NJBraemore Rd+10003'
-74.2087,40.5378,0,1,'NYSheldon Ave10003+NYLenevar Ave+10003'
-74.2022,40.8385,0,1,'NJCooper Ave10003+NJPark St+10003'
-74.2016,40.7405,0,1,'NJS Orange Ave10003+NJS 11th St+10003'
-74.1987,40.7424,1,0,'NJS 9th St10003+NJ13th Ave+10003'
-74.1949,40.5484,1,0,'NYEverton Pl10003'
-74.1933,40.6872,0,1,'NJSpring St10003'
-74.1931,40.6843,0,5,'NJState Rte 8110002|NJState Rte 8110002+NJUS Hwy 9+10002|NJState Rte 8110002+NJUS Hwy 1+10002'
-74.1917,40.6902,0,2,'NJUS Hwy 910002|NJUS Hwy 910002+NJUS Hwy 1+10002|NJUS Hwy 910002+NJUS Hwy 9+10002|NJUS Hwy 110002|NJUS Hwy 110002+NJUS Hwy 1+10002|NJUS Hwy 110002+NJUS Hwy 9+10002'
-74.1870,40.7021,0,2,'NJHaynes Ave10003'
-74.1866,40.6997,0,1,'NJUS Hwy 910002+NJStation Rd+10002|NJUS Hwy 110002+NJStation Rd+10002|NJStation Rd10003'
