lon,lat,pickupcnt,dropoffcnt,roadname
-74.3292,40.5289,0,1,'NJMay St10003'
-74.3288,40.7309,0,1,'NJChestnut Pl10003'
-74.3243,40.7245,0,1,'NJWoodcroft Pl10003'
-74.3163,40.6976,0,1,'NJMilltown Rd10003+NJMeisel Ave+10003'
-74.3159,40.5898,0,1,'NJParson Pl10003'
-74.3076,40.7247,0,1,'NJRte 52710003+NJEssex St+10003'
-74.2818,40.4542,0,1,'NJOverhill Dr10003|NJOverhill Dr10003+NJLeshyk Dr+10003|NJLeshyk Dr10003'
-74.2806,40.7404,0,1,'NJWyoming Ave10003+NJCollinwood Rd+10003|NJCollinwood Rd10003+NJRte 577+10003'
-74.2777,40.7300,0,1,'NJRidgewood Ter10003|NJRidgewood Ter10003+NJDunnell Rd+10003|NJRidgewood Ter10003+NJBaker St+10003|NJDunnell Rd10003|NJDunnell Rd10003+NJBaker St+10003|NJBaker St10003'
-74.2718,40.8430,0,1,'NJSmull Ave10003+NJMyrtle Ave+10003|NJMyrtle Ave10003'
-74.2697,40.7258,1,0,'NJProspect St10003+NJTuscan Rd+10003'
-74.2682,40.7258,0,1,'NJBowdoin St10003|NJBowdoin St10003+NJTuscan Rd+10003'
-74.2681,40.7298,0,1,'NJMountain View Ter10003|NJMountain View Ter10003+NJPark Rd+10003'
-74.2639,40.8052,0,1,'NJPitney St10003'
-74.2628,40.8952,0,1,'NJAnn St10003|NJAnn St10003+NJMain Ave+10003'
-74.2469,40.6227,0,1,'NJCo Hwy 61510003|NJCo Hwy 61510003+NJW Edgar Rd+10003|NJCo Hwy 61510003+NJUS Hwy 9+10003|NJCo Hwy 61510003+NJUS Hwy 1+10003|NJS Stiles St10003+NJW Edgar Rd+10003|NJS Stiles St10003+NJUS Hwy 9+10003|NJS Stiles St10003+NJUS Hwy 1+10003'
-74.2420,40.9123,0,1,'NJCorporate Dr10003|NJCorporate Dr10003+NJRiverview Dr+10003|NJCorporate Dr10003+NJPassaic County 640+10003'
-74.2367,40.5339,0,1,'NYEnglewood Ave10003|NYEnglewood Ave10003+NYArthur Kill Rd+10003'
-74.2359,40.6028,0,1,'NJMarshes Dock Rd10003'
-74.2343,40.7340,0,1,'NJMadison Ave10003|NJMadison Ave10003+NJStuyvesant Ave+10003'
-74.2309,40.7503,0,1,'NJSanford Ave10003+NJLanark Ave+10003|NJSandford Ave10003+NJLanark Ave+10003|NJLanark Ave10003'
-74.2286,40.5873,1,0,'NJLexington Ave10003+NJByron St+10003|NJByron St10003'
-74.2197,40.5309,0,1,'NYHerrick Ave10003+NYGaynor St+10003|NYGaynor St10003'
-74.2183,40.9135,0,1,'NJIndependence Trl10003+NJCongressional Ln+10003|NJCongressional Ln10003'
-74.2134,40.6769,1,0,'NJFairmount Ave10003|NJFairmount Ave10003+NJN Broad St+10003'
-74.2131,40.5372,0,1,'NYel Camino Loop10003'
-74.2075,40.8341,0,1,'NJValley Rd10003+NJBruce Rd+10003|NJBruce Rd10003'
-74.2031,40.7980,0,1,'NJHillside Ave10003+NJSnowden Pl+10003|NJSnowden Pl10003'
-74.2028,40.6489,0,1,'NJAtlantic St10003'
-74.2011,40.5308,0,1,'NYAshland Ave10003+NYQueensdale St+10003|NYQueensdale St10003'
-74.1992,40.7664,0,1,'NJN 22nd St10003|NJN 22nd St10003+NJ4th Ave+10003'
-74.1985,40.5562,0,1,'NYCarlyle Green10003'
