lon,lat,pickupcnt,dropoffcnt,roadname
-74.3300,40.6449,0,2,'NJBoynton Ave10003|NJBoynton Ave10003+NJPine St+10003|NJPine St10003'
-74.3300,40.6422,0,2,'NJSycamore St10003'
-74.3299,40.6370,0,1,'NJLandsdowne Ave10003'
-74.3299,40.8067,0,1,'NJCentennial Rd10003'
-74.3298,40.5741,0,1,'NJla Guardia Ave10003'
-74.3297,40.6558,0,4,'NJMaple St10003'
-74.3296,40.6316,0,1,'NJCottage Pl10003'
-74.3295,40.5313,0,1,'NJNorman St10003'
-74.3295,40.6867,0,4,'NJBecker Rd10003'
-74.3295,40.6166,0,1,'NJHalared Dr10003|NJHalared Dr10003+NJHalaper Dr+10003|NJHalaper Dr10003'
-74.3295,40.7215,0,2,'NJWellington Ave10003'
-74.3294,40.5919,0,1,'NJNeptune Pl10003|NJNeptune Pl10003+NJPredmore Ave+10003|NJPredmore Ave10003'
-74.3294,40.4053,1,1,'NJJake Brown Rd10003'
-74.3293,40.6537,0,1,'NJ2nd Ave10003|NJ2nd Ave10003+NJMaple St+10003'
-74.3292,40.5289,0,4,'NJMay St10003'
-74.3291,40.6527,0,1,'NJMaple St10003'
-74.3289,40.7786,0,3,'NJArbor Ct10003'
-74.3280,40.7924,0,1,'NJHighland Dr10003'
-74.3278,40.4637,0,1,'NJSolook Dr10003'
-74.3275,40.5419,0,1,'NJOhara St10003'
-74.3275,40.5571,0,1,'NJFord Ave10003'
-74.3272,40.5720,1,1,'NJHarding Ave10003'
-74.3271,40.7114,0,1,'NJTemple Dr10003|NJTemple Dr10003+NJBaltusrol Way+10003|NJBaltusrol Way10003'
-74.3267,40.7088,1,0,'NJHenshaw Ave10003|NJHenshaw Ave10003+NJBaltusrol Way+10003'
-74.3267,40.7140,0,1,'NJWoodcrest Cir10003'
-74.3265,40.5715,0,8,'NJBird Ave10003'
-74.3265,40.7240,0,2,'NJOakview Ter10003'
-74.3264,40.7214,0,1,'NJOakview Ter10003'
-74.3263,40.7174,0,1,'NJFarley Pl10003'
-74.3259,40.7172,0,1,'NJState Rte 52710003'
-74.3258,40.7391,0,1,'NJStewart Rd10003'
-74.3253,40.7226,0,1,'NJWoodland Rd10003+NJFerncliff Ter+10003|NJFerncliff Ter10003'
-74.3252,40.7201,1,1,'NJWoodland Rd10003+NJElmwood Pl+10003'
-74.3252,40.7194,0,1,'NJWoodland Rd10003'
-74.3251,40.5766,0,1,'NJMarconi Ave10003|NJMarconi Ave10003+NJCarol Pl+10003|NJCarol Pl10003'
-74.3248,40.6288,0,1,'NJSummit Ct10003'
-74.3243,40.7245,0,2,'NJWoodcroft Pl10003'
-74.3241,40.5570,0,1,'NJMercer St10003|NJMercer St10003+NJWall St+10003'
-74.3240,40.7254,0,1,'NJStation Plz10003+NJThe Crescent+10003|NJThe Crescent10003'
-74.3239,40.5309,0,1,'NJLincoln Ave10003'
-74.3230,40.7248,0,1,'NJBaltusrol Way10003'
-74.3213,40.6322,0,1,'NJSummit Ct10003'
-74.3211,40.6473,0,1,'NJEast St10003+NJPine Ave+10003'
-74.3206,40.7014,0,1,'NJKew Dr10003'
-74.3188,40.7203,1,1,'NJShort Hills Ave10003+NJMillburn Ave+10003|NJShort Hills Ave10003+NJRte 527+10003'
-74.3182,40.6116,0,1,'NJKennedy Dr10003+NJAvon Rd+10003|NJAvon Rd10003'
-74.3170,40.6365,1,1,'NJMaryland St10003|NJMaryland St10003+NJBoynton Ave+10003'
-74.3158,40.5267,0,1,'NJRaymond St10003'
-74.3154,40.7976,1,1,'NJGable Walk10003'
-74.3154,40.7959,1,0,'NJRte 52710003+NJE Mount Pleasant Ave+10003|NJN Livingston Ave10003|NJN Livingston Ave10003+NJE Mount Pleasant Ave+10003|NJN Livingston Ave10003+NJS Livingston Ave+10003|NJE Mount Pleasant Ave10002|NJE Mount Pleasant Ave10002+NJS Livingston Ave+10002|NJS Livingston Ave10003'
-74.3154,40.7734,0,1,'NJHeron Rd10003+NJSparrow Dr+10003|NJSparrow Dr10003'
-74.3149,40.6444,0,1,'NJRoger Ave10003|NJRoger Ave10003+NJLexington Ave+10003'
-74.3143,40.7984,0,1,'NJBeresford Ln10003+NJBellcourt Pl+10003|NJBellcourt Pl10003'
-74.3137,40.6559,0,1,'NJGreaves Pl10003|NJGreaves Pl10003+NJW Holly St+10003'
-74.3135,40.7864,0,1,'NJBelmont Dr10003|NJBelmont Dr10003+NJW Oakwood Ave+10003|NJW Oakwood Ave10003'
-74.3130,40.7326,0,1,'NJRte 52710003+NJWashington Ave+10003|NJWashington Ave10003'
-74.3126,40.5584,0,1,'NJWoodbridge Commons Way10003'
-74.3120,40.7877,0,4,'NJBrookside Ave10003+NJGlannon Rd+10003|NJGlannon Rd10003'
-74.3118,40.6599,0,1,'NJNorman Pl10003|NJNorman Pl10003+NJPittsfield St+10003'
-74.3118,40.7256,0,1,'NJHawthorne Rd10003'
-74.3113,40.7458,0,1,'NJMartindale Rd10003|NJMartindale Rd10003+NJFairfield Dr+10003'
-74.3110,40.6910,0,2,'NJLenape Rd10003|NJLenape Rd10003+NJSmithfield Dr+10003'
-74.3105,40.7291,0,1,'NJGlen Brook Crest Dr10003'
-74.3104,40.7496,0,1,'NJMartindale Rd10003|NJMartindale Rd10003+NJFairfield Ter+10003'
-74.3100,40.9386,0,1,'NJPickett Rd10003'
-74.3099,40.7189,0,2,'NJMeeker Pl10003'
-74.3088,40.7609,0,1,'NJHempshire Dr10003|NJHempshire Dr10003+NJRoss Rd+10003'
-74.3075,40.6525,0,1,'NJS Union Ave10003+NJWoodlawn Ave+10003|NJWoodlawn Ave10003'
-74.3060,40.8711,0,1,'NJUS Hwy 4610002+NJMadison Rd+10002|NJMadison Rd10003'
-74.3057,40.6544,0,1,'NJSouth Ave W10003|NJSouth Ave W10003+NJS Union Ave+10003|NJSouth Ave W10003+NJSouth Ave E+10003|NJS Union Ave10003+NJSouth Ave E+10003|NJSouth Ave E10003'
-74.3056,40.6528,1,0,'NJGrove St10003|NJGrove St10003+NJRetford Ave+10003'
-74.3051,40.7728,0,1,'NJAlpine Way10003'
-74.3050,40.7266,0,1,'NJLackawanna Pl10003'
-74.3047,40.7120,0,1,'NJState Rte 12410002|NJState Rte 12410002+NJVictory Rd+10002|NJState Rte 12410002+NJState Rte 124+10002|NJSpringfield Ave10002+NJVictory Rd+10002|NJSpringfield Ave10002+NJMaple Ave+10002|NJState Rte 12410002+NJMaple Ave+10002|NJVictory Rd10003|NJVictory Rd10003+NJMaple Ave+10003|NJVictory Rd10003+NJState Rte 124+10003|NJMaple Ave10002|NJMaple Ave10002+NJState Rte 124+10002'
-74.3040,40.5434,0,1,'NJMain St10003+NJHowell Ave+10003|NJHowell Ave10003'
-74.3035,40.7252,0,3,'NJHolmes St10003'
-74.3035,40.5759,0,1,'NJNebel Way10003+NJS Cliff Rd+10003'
-74.3030,40.6547,1,2,'NJHigh St10003|NJHigh St10003+NJSouth Ave E+10003'
-74.3029,40.6266,0,2,'NJValley Rd10003|NJValley Rd10003+NJCentral Ave+10003|NJCentral Ave10003'
-74.3029,40.6561,0,1,'NJNorth Ave E10002+NJAlden St+10002|NJAlden St10003'
-74.3028,40.6537,0,1,'NJChestnut St10003+NJHigh St+10003'
-74.3026,40.5645,0,1,'NJTyler Ave10003+NJGreen St+10003'
-74.3022,40.7131,0,1,'NJVictory Rd10003'
-74.3022,40.6701,0,1,'NJBelmont Ave10003|NJBelmont Ave10003+NJColumbia Ave+10003'
-74.3018,40.6610,0,1,'NJClaremont Pl10003+NJProspect Ave+10003'
-74.3015,40.7852,0,1,'NJLargo Ln10003'
-74.3013,40.6487,0,1,'NJHigh St10003+NJElm St+10003'
-74.3009,40.6679,0,1,'NJLocust Dr10003+NJPacific Ave+10003|NJLocust Dr10003+NJDunham Ave+10003|NJPacific Ave10003|NJPacific Ave10003+NJDunham Ave+10003|NJDunham Ave10003'
-74.3007,40.5654,0,1,'NJEdward St10003+NJBrown Ave+10003'
-74.3005,40.7648,0,1,'NJDogwood Rd10003'
-74.2999,40.8733,0,1,'NJFairfield Rd10003+NJMontesano Rd+10003|NJMontesano Rd10003'
