lon,lat,pickupcnt,dropoffcnt,roadname
-74.3298,40.7177,1,0,'NJCleveland Pl10003'
-74.2696,40.8616,0,1,'NJMill St10003|NJMill St10003+NJCentral Ave+10003'
-74.2359,40.7251,0,1,'NJNye Ave10003+NJNesbit Ter+10003|NJNesbit Ter10003'
-74.2326,40.7226,0,1,'NJCrescent Ln10003'
-74.2082,40.5161,0,1,'NYCarolyn Ct10003'
-74.1949,40.5484,0,1,'NYEverton Pl10003'
-74.1933,40.6872,0,1,'NJSpring St10003'
-74.1928,40.6876,0,2,'NJUS Hwy 110002+NJMc Clellan St+10002|NJMc Clellan St10003|NJMc Clellan St10003+NJUS Hwy 9+10003'
-74.1917,40.6902,0,1,'NJUS Hwy 910002|NJUS Hwy 910002+NJUS Hwy 1+10002|NJUS Hwy 910002+NJUS Hwy 9+10002|NJUS Hwy 110002|NJUS Hwy 110002+NJUS Hwy 1+10002|NJUS Hwy 110002+NJUS Hwy 9+10002'
-74.1913,40.9279,0,1,'NJCarrelton Dr10003'
-74.1864,40.6931,0,4,'NJTower Rd10003'
-74.1844,40.6889,0,3,'NJTerminal A10003'
-74.1843,40.6898,0,9,'NJSouth Svc Rd10003'
-74.1842,40.6893,0,5,'NJTerminal A10003'
-74.1840,40.6913,0,4,'NJTower Rd10003|NJTower Rd10003+NJExpress Rd+10003|NJExpress Rd10003|NJExpress Rd10003+NJExpress Rd+10003'
-74.1835,40.6884,0,17,'NJExpress Rd10003|NJExpress Rd10003+NJExpress Rd+10003'
-74.1832,40.6927,0,2,'NJNewark International Airport St10003'
-74.1827,40.6881,0,86,'NJExpress Rd10003'
-74.1827,40.6946,0,5,'NJRadar Rd10003'
-74.1825,40.7056,0,1,'NJUS Hwy 910002|NJUS Hwy 910002+NJUS Hwy 9+10002|NJUS Hwy 910002+NJUS Hwy 1+10002|NJUS Hwy 110002|NJUS Hwy 110002+NJUS Hwy 9+10002|NJUS Hwy 110002+NJUS Hwy 1+10002'
-74.1806,40.6883,0,31,'NJExpress Rd10003'
-74.1787,40.6883,0,9,'NJRadar Rd10003'
-74.1785,40.6127,0,2,'NYLois Ln10003|NYLois Ln10003+NYMerrill Ave+10003|NYMerrill Ave10003'
-74.1784,40.7086,0,2,'NJUS Hwy 110002'
-74.1780,40.7086,0,2,'NJUS Hwy 910002+NJUS Hwy 22+10002|NJUS Hwy 2210002|NJUS Hwy 2210002+NJUS Hwy 22+10002|NJUS Hwy 2210002+NJUS Hwy 1+10002'
-74.1775,40.6910,0,273,'NJTerminal B10003'
-74.1770,40.6634,0,1,'NJFashion Dr10003'
-74.1769,40.6908,0,7,'NJTerminal B10003'
-74.1759,40.8038,0,1,'NJFairway Ave10003+NJFairway Ct+10003|NJFairway Ct10003'
-74.1754,40.6619,0,1,'NJGlimcher Realty Way10003'
-74.1741,40.6638,0,1,'NJKapkowski Rd10003+NJGlimcher Way+10003|NJGlimcher Way10003'
-74.1713,40.7403,0,1,'NJHalsey St10003+NJNew St+10003'
-74.1705,40.7118,0,4,'NJFrontage Rd10003'
-74.1693,40.7348,0,1,'NJMulberry St10003+NJRte 510+10003|NJMulberry St10003+NJMarket St+10003'
-74.1682,40.5814,1,1,'NYRing Rd10003|NYRing Rd10003+NYRing Rd+10003'
-74.1664,40.6651,0,1,'NJNorth Ave E10003|NJNorth Ave E10003+NJMcLester St+10003|NJMcLester St10003'
-74.1658,40.6107,0,1,'NYFirth Rd10003|NYFirth Rd10003+NYMerrill Ave+10003'
-74.1656,40.7166,0,1,'NJAdams St10003'
-74.1648,40.5874,2,3,'NYRichmond Hill Rd10003+NYCountry Dr W+10003|NYCountry Dr W10003'
-74.1644,40.5871,1,0,'NYRichmond Hill Rd10003+NYRing Rd+10003|NYRing Rd10003'
-74.1635,40.7327,0,1,'NJMcWhorter St10003'
-74.1629,40.7347,1,1,'NJRaymond Blvd10003+NJRaymond Plz E+10003'
-74.1609,40.7330,0,1,'NJRaymond Blvd10003|NJRaymond Blvd10003+NJMarket St+10003'
-74.1606,40.7098,1,1,'NJUS Hwy 910002+NJI 78+10002|NJUS Hwy 2210002|NJI 7810001+NJUS Hwy 1+10001'
-74.1602,40.6175,1,0,'NYLambert St10003|NYLambert St10003+NYGoethals Rd N+10003'
-74.1602,40.9001,0,1,'NJPassaic County 649 Secondary10003'
-74.1582,40.5864,0,1,'NYNome Ave10003+NYLundi Ct+10003|NYLundi Ct10003'
-74.1573,40.8883,2,1,'NJ6th Ave10003+NJW 1st St+10003'
-74.1562,40.7080,1,2,'NJAirport Interchange St10001'
-74.1557,40.9601,1,0,'NJUtter Ave10003|NJUtter Ave10003+NJLafayette Ave+10003'
-74.1523,40.7171,0,1,'NJDelancey St10003+NJStockton St+10003|NJDelancy St10003+NJStockton St+10003'
-74.1521,40.7067,1,0,'NJNew Jersey Tpke10001+NJI 78+10001|NJI 7810001+NJI 95+10001'
-74.1483,40.8359,0,1,'NJAllwood Rd10003+NJArdmore Ave+10003|NJArdmore Ave10003|NJArdmore Ave10003+NJPassaic County 602+10003'
-74.1464,40.6327,0,1,'NYMorningstar Rd10003+NYKalver Pl+10003|NYKalver Pl10003'
-74.1385,40.7154,1,0,'NJNew Jersey Tpke10001+NJWilson Ave+10001|NJWilson Ave10003+NJI 95+10003'
