lon,lat,pickupcnt,dropoffcnt,roadname
-74.3269,40.4108,0,1,'NJJake Brown Rd10003'
-74.3267,40.7088,0,1,'NJHenshaw Ave10003|NJHenshaw Ave10003+NJBaltusrol Way+10003'
-74.3265,40.7060,0,1,'NJBaltusrol Way10003'
-74.3253,40.4016,0,1,'NJWarren Dr10003'
-74.3243,40.7245,0,2,'NJWoodcroft Pl10003'
-74.3230,40.5244,0,1,'NJNew St10003'
-74.3223,40.6817,1,0,'NJDiamond Rd10003'
-74.3210,40.4239,0,1,'NJJake Brown Rd10003'
-74.3206,40.6039,0,1,'NJAlbemarle Rd10003|NJAlbemarle Rd10003+NJCaroline Pl+10003'
-74.3193,40.4111,1,0,'NJWhite Oak Ln10003'
-74.3185,40.6398,0,1,'NJGrandview Ave10003+NJMassachusetts St+10003'
-74.3159,40.8128,2,2,'NJLocust Ave10003'
-74.3139,40.7263,0,1,'NJMidhurst Rd10003|NJMidhurst Rd10003+NJHawthorne Rd+10003'
-74.3126,40.5584,0,1,'NJWoodbridge Commons Way10003'
-74.3117,40.9195,0,1,'NJGrandview Ave10003'
-74.3105,40.7345,0,2,'NJWoodcrest Ave10003'
-74.3105,40.5719,3,2,'NJWoodruff St10003+NJElizabeth Ave+10003'
-74.3051,40.7536,1,0,'NJS Orange Ave10003+NJWinthrop Rd+10003|NJWinthrop Rd10003'
-74.3042,40.4223,0,1,'NJSchulmeister Rd10003'
-74.3020,40.7648,0,1,'NJOld Short Hills Rd10003+NJE Cedar St+10003|NJE Cedar St10003'
-74.3016,40.5329,1,0,'NJWarner St10003|NJWarner St10003+NJLongview Cir+10003|NJLongview Cir10003'
-74.3015,40.6592,0,1,'NJRiverside Dr10003|NJRiverside Dr10003+NJUnion Ave N+10003|NJRiverside Dr10003+NJN Union Ave+10003'
-74.3008,40.5314,0,1,'NJCrestview Rd10003+NJJohnson St+10003|NJJohnson St10003'
-74.2993,40.7606,0,1,'NJColton Cir10003'
-74.2974,40.9328,0,1,'NJVerkade Ln10003|NJVerkade Ln10003+NJPatania Ct+10003'
-74.2962,40.5291,1,0,'NJLouis St10003|NJLouis St10003+NJClyde Ave+10003'
-74.2960,40.5602,0,1,'NJGreen St10003+NJUS Hwy 9+10003'
-74.2934,40.8168,1,0,'NJMonroe Ave10003+NJPlymouth Pl+10003|NJPlymouth Pl10003'
-74.2934,40.7673,0,1,'NJKorwel Cir10003|NJKorwel Cir10003+NJAspen Rd+10003|NJAspen Rd10003'
-74.2927,40.7665,0,5,'NJNorthfield Ave10003'
-74.2879,40.6707,0,1,'NJRed Oak Ln10003'
-74.2877,40.5724,1,0,'NJBerkshire St10003'
-74.2870,40.7059,0,1,'NJBurnet Ave10003+NJLinn Ave+10003|NJLinn Ave10003'
-74.2832,40.5180,0,1,'NJBaker Pl10003|NJBaker Pl10003+NJSayre Ave+10003'
-74.2829,40.7476,0,1,'NJW South Orange Ave10003+NJGlenview Rd+10003|NJGlenview Rd10003'
-74.2818,40.9699,1,0,'NJRiverside Park10003'
-74.2806,40.7518,0,1,'NJAllen Ct10003|NJAllen Ct10003+NJGlenview Rd+10003'
-74.2802,40.5225,0,1,'NJHall Ave10003'
-74.2793,40.6012,1,0,'NJNew Brunswick Ave10003+NJIva St+10003|NJIva St10003'
-74.2793,40.8275,0,1,'NJRensselaer Rd10003+NJHillside Ln+10003|NJHillside Ln10003'
-74.2785,40.7302,1,0,'NJBaker St10003+NJMaplewood Ave+10003'
-74.2772,40.7547,0,1,'NJWhite Oak Dr10003|NJWhite Oak Dr10003+NJHoskier Rd+10003|NJWhiteoak Dr10003|NJWhiteoak Dr10003+NJHoskier Rd+10003'
-74.2763,40.4611,0,1,'NJPebble Pl10003|NJPebble Pl10003+NJPebble Pl+10003'
-74.2757,40.6676,0,1,'NJColfax Ave10003+NJLaurel Ave+10003|NJLaurel Ave10003|NJLaurel Ave10003+NJColfax Ave W+10003|NJLaurel Ave10003+NJW Colfax Ave+10003|NJColfax Ave W10003|NJColfax Ave W10003+NJW Colfax Ave+10003|NJW Colfax Ave10003'
-74.2755,40.8126,0,1,'NJAllsop Ct10003'
-74.2736,40.9583,0,1,'NJChristine Ct10003'
-74.2708,40.7463,0,1,'NJWestern Dr S10003|NJWestern Dr S10003+NJWestern Dr N+10003|NJWestern Dr N10003'
-74.2701,40.7129,0,1,'NJKenneth Ave N10003|NJKenneth Ave N10003+NJAlpine Ave+10003|NJAlpine Ave10003'
-74.2675,40.7064,0,1,'NJWinslow Ave10003+NJStecher Ave+10003'
-74.2674,40.6708,0,1,'NJWillis Pl10003'
-74.2669,40.6982,0,1,'NJStuyvesant Ave10003+NJVauxhall Rd+10003'
-74.2664,40.5222,1,0,'NJCortlandt St10003|NJCortlandt St10003+NJCortlandt St+10003|NJCortlandt St10003+NJWayne St+10003|NJCortlandt St10003+NJCortland St+10003|NJWayne St10003+NJCortland St+10003|NJCortland St10003'
-74.2662,40.7029,0,1,'NJBarbara Ave10003+NJKay Ave+10003'
-74.2659,40.7054,2,0,'NJStecher Ave10003+NJOrange Ave+10003'
-74.2656,40.9256,1,1,'NJPassaic St10003|NJPassaic St10003+NJNew York Ave+10003'
-74.2625,40.7038,1,0,'NJStuyvesant Ave10003+NJOakwood Pkwy+10003|NJOakwood Pkwy10003'
