lon,lat,pickupcnt,dropoffcnt,roadname
-74.3299,40.8067,0,1,'NJCentennial Rd10003'
-74.3265,40.5715,0,1,'NJBird Ave10003'
-74.3265,40.7240,0,1,'NJOakview Ter10003'
-74.3243,40.7245,0,1,'NJWoodcroft Pl10003'
-74.3177,40.5989,0,1,'NJEast St10003+NJGarfield Ave+10003|NJGarfield Ave10003'
-74.3060,40.6696,0,1,'NJHerning Ave10003+NJBelmont Ave+10003'
-74.3047,40.7120,0,1,'NJState Rte 12410002|NJState Rte 12410002+NJVictory Rd+10002|NJState Rte 12410002+NJState Rte 124+10002|NJSpringfield Ave10002+NJVictory Rd+10002|NJSpringfield Ave10002+NJMaple Ave+10002|NJState Rte 12410002+NJMaple Ave+10002|NJVictory Rd10003|NJVictory Rd10003+NJMaple Ave+10003|NJVictory Rd10003+NJState Rte 124+10003|NJMaple Ave10002|NJMaple Ave10002+NJState Rte 124+10002'
-74.2955,40.7083,0,1,'NJBattle Hill Ter10003|NJBattle Hill Ter10003+NJCarol Rd+10003'
-74.2870,40.6408,0,1,'NJColeman Ave10003'
-74.2779,40.7309,0,1,'NJHighland Pl10003|NJHighland Pl10003+NJMaplewood Ave+10003'
-74.2711,40.7661,1,0,'NJKnollwood Dr10003|NJKnollwood Dr10003+NJWalker Rd+10003'
-74.2692,40.7342,0,1,'NJValley St10003+NJJefferson Ave+10003|NJJefferson Ave10003'
-74.2686,40.7324,0,1,'NJLincoln Pl10003|NJLincoln Pl10003+NJKensington Ter+10003'
-74.2684,40.7564,0,1,'NJHarding Dr10003+NJRedmond Rd+10003|NJRedmond Rd10003'
-74.2596,40.6386,0,1,'NJWheatsheaf Rd10003+NJ2nd Ave+10003|NJ2nd Ave10003'
-74.2540,40.7947,0,1,'NJRooney Cir10003'
-74.2492,40.5099,0,1,'NYBentley Ln10003|NYBentley Ln10003+NYButler Ave+10003'
-74.2457,40.8152,0,1,'NJDeerfield Dr10003'
-74.2418,40.6394,1,1,'NJPennsylvania Ave10003+NJCarnegie St+10003|NJCarnegie St10003'
-74.2416,40.5048,0,1,'NYHylan Blvd10003+NYYetman Ave+10003'
-74.2397,40.5119,0,1,'NYAmboy Rd10003+NYBarnard Ave+10003|NYBarnard Ave10003'
-74.2342,40.5101,0,1,'NYBedell Ave10003+NYSpruce Ct+10003|NYSpruce Ct10003'
-74.2313,40.6255,0,1,'NJWestbrook Dr10003'
-74.2281,40.7266,1,0,'NJState Rte 12410002+NJMyrtle Ave+10002|NJSpringfield Ave10002+NJMyrtle Ave+10002|NJMyrtle Ave10003'
-74.2279,40.7318,0,1,'NJMadison Ave10003+NJVermont Ave+10003|NJMadison Ave10003+NJCummings St+10003|NJVermont Ave10003|NJVermont Ave10003+NJCummings St+10003|NJCummings St10003'
-74.2256,40.5700,1,0,'NJUnion St10003|NJUnion St10003+NJPershing Ave+10003'
-74.2223,40.7287,0,1,'NJMarshall St10003|NJMarshall St10003+NJN Maple Ave+10003'
-74.2184,40.8267,0,1,'NJClub St10003|NJClub St10003+NJN Mountain Ave+10003'
-74.2183,40.5355,0,1,'NYMarvin Rd10003|NYMarvin Rd10003+NYBloomingdale Rd+10003'
-74.2140,40.8035,0,1,'NJLexington Ave10003|NJLexington Ave10003+NJMaple Ave+10003'
-74.2101,40.8165,0,1,'NJWalnut St10003+NJGreenwood Ave+10003|NJGreenwood Ave10003|NJGreenwood Ave10003+NJWalnut Park Dr+10003'
-74.2042,40.8547,0,1,'NJUpper Mountain Ave10003+NJMount Hebron Rd+10003'
-74.1973,40.6775,0,1,'NJUS Hwy 910002|NJUS Hwy 910002+NJNorth Ave E+10002|NJUS Hwy 910002+NJNorth Ave+10002|NJUS Hwy 910002+NJSpring St+10002|NJNorth Ave E10003|NJNorth Ave E10003+NJNorth Ave+10003|NJNorth Ave E10003+NJUS Hwy 9+10003|NJNorth Ave E10003+NJSpring St+10003|NJNorth Ave E10003+NJUS Hwy 1+10003|NJNorth Ave10003|NJNorth Ave10003+NJUS Hwy 9+10003|NJNorth Ave10003+NJSpring St+10003|NJNorth Ave10003+NJUS Hwy 1+10003|NJSpring St10003|NJSpring St10003+NJUS Hwy 1+10003|NJSpring St10003+NJSpring St+10003|NJUS Hwy 110002|NJUS Hwy 110002+NJSpring St+10002|NJSpring St10002'
